Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,602,6405.87
,,,,,,,603,6283.26
,,,,,,,604,6283.93
,,,,,,,605,6479.57
,,,,,,,606,7126.79
,,,,,,,607,8180.7
,,,,,,,608,8865.44
,,,,,,,609,9000.11
,,,,,,,610,9047.68
,,,,,,,611,9089.89
,,,,,,,612,9030.93
,,,,,,,613,8927.75
,,,,,,,614,8868.79
,,,,,,,615,8732.78
,,,,,,,616,8575.33
,,,,,,,617,8506.99
,,,,,,,618,8459.42
,,,,,,,619,8388.4
,,,,,,,620,8673.82
,,,,,,,621,8840.65
,,,,,,,622,8381.03
,,,,,,,623,7694.95
,,,,,,,624,6954.6
,,,,,,,625,6435.35
,,,,,,,626,6132.51
,,,,,,,627,5960.32
,,,,,,,628,5924.14
,,,,,,,629,5990.47
,,,,,,,630,6247.75
,,,,,,,631,6577.39
,,,,,,,632,7170.34
,,,,,,,633,7696.29
,,,,,,,634,8019.23
,,,,,,,635,8146.53
,,,,,,,636,8113.03
,,,,,,,637,7993.77
,,,,,,,638,7846.37
,,,,,,,639,7717.73
,,,,,,,640,7672.17
,,,,,,,641,7702.99
,,,,,,,642,7799.47
,,,,,,,643,7846.37
,,,,,,,644,8148.54
,,,,,,,645,8288.57
,,,,,,,646,7881.21
,,,,,,,647,7272.18
,,,,,,,648,6660.47
,,,,,,,649,6172.71
,,,,,,,650,5865.85
,,,,,,,651,5686.29
,,,,,,,652,5615.94
,,,,,,,653,5629.34
,,,,,,,654,5760.66
,,,,,,,655,5946.92
,,,,,,,656,6391.13
,,,,,,,657,7002.17
,,,,,,,658,7469.16
,,,,,,,659,7715.05
,,,,,,,660,7853.07
,,,,,,,661,7882.55
,,,,,,,662,7824.26
,,,,,,,663,7776.02
,,,,,,,664,7792.1
,,,,,,,665,7918.06
,,,,,,,666,8102.98
,,,,,,,667,8174.67
,,,,,,,668,8471.48
,,,,,,,669,8604.81
,,,,,,,670,8113.7
,,,,,,,671,7428.96
,,,,,,,672,6774.37
,,,,,,,673,6403.86
,,,,,,,674,6117.77
,,,,,,,675,5957.64
,,,,,,,676,5913.42
,,,,,,,677,6094.32
,,,,,,,678,6634.34
,,,,,,,679,7701.65
,,,,,,,680,8610.17
,,,,,,,681,9005.47
,,,,,,,682,9280.84
,,,,,,,683,9523.38
,,,,,,,684,9666.76
,,,,,,,685,9714.33
,,,,,,,686,9710.31
,,,,,,,687,9633.26
,,,,,,,688,9544.82
,,,,,,,689,9540.13
,,,,,,,690,9566.93
,,,,,,,691,9497.25
,,,,,,,692,9496.58
,,,,,,,693,9556.21
,,,,,,,694,8951.2
,,,,,,,695,8021.24
,,,,,,,696,7150.91
,,,,,,,697,6586.1
,,,,,,,698,6273.88
,,,,,,,699,6101.69
,,,,,,,700,6060.15
,,,,,,,701,6212.24
,,,,,,,702,6751.59
,,,,,,,703,7818.23
,,,,,,,704,8716.03
,,,,,,,705,9117.36
,,,,,,,706,9374.64
,,,,,,,707,9607.8
,,,,,,,708,9708.3
,,,,,,,709,9716.34
,,,,,,,710,9708.97
,,,,,,,711,9589.71
,,,,,,,712,9498.59
,,,,,,,713,9533.43
,,,,,,,714,9609.14
,,,,,,,715,9574.3
,,,,,,,716,9583.68
,,,,,,,717,9571.62
,,,,,,,718,8955.89
,,,,,,,719,8036.65
,,,,,,,720,7187.76
,,,,,,,721,6635.68
,,,,,,,722,6324.8
,,,,,,,723,6163.33
,,,,,,,724,6113.08
,,,,,,,725,6265.84
,,,,,,,726,6843.38
,,,,,,,727,7947.54
,,,,,,,728,8866.78
,,,,,,,729,9275.48
,,,,,,,730,9518.69
,,,,,,,731,9706.96
,,,,,,,732,9794.73
,,,,,,,733,9787.36
,,,,,,,734,9811.48
,,,,,,,735,9803.44
,,,,,,,736,9803.44
,,,,,,,737,9832.25
,,,,,,,738,9816.84
,,,,,,,739,9684.85
,,,,,,,740,9625.22
,,,,,,,741,9840.29
,,,,,,,742,9306.97
,,,,,,,743,8337.48
,,,,,,,744,7395.46
,,,,,,,745,6770.35
,,,,,,,746,6413.24
,,,,,,,747,6208.89
,,,,,,,748,6117.77
,,,,,,,749,6220.95
,,,,,,,750,6660.47
,,,,,,,751,7698.3
,,,,,,,752,8526.42
,,,,,,,753,8868.12
,,,,,,,754,9072.47
,,,,,,,755,9251.36
,,,,,,,756,9339.8
,,,,,,,757,9339.8
,,,,,,,758,9389.38
,,,,,,,759,9350.52
,,,,,,,760,9313.67
,,,,,,,761,9301.61
,,,,,,,762,9245.33
,,,,,,,763,9091.9
,,,,,,,764,9041.65
,,,,,,,765,9320.37
,,,,,,,766,8903.63
