Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
,,,,,,,,6724,52790,2346
,,,,,,,,6725,48776,2167
,,,,,,,,6726,44700,1986
,,,,,,,,6727,41610,1849
,,,,,,,,6728,39685,1763
,,,,,,,,6729,42045,1868
,,,,,,,,6730,43984,1954
,,,,,,,,6731,45858,2038
,,,,,,,,6732,47637,2117
,,,,,,,,6733,51892,2306
,,,,,,,,6734,52987,2354
,,,,,,,,6735,54159,2407
,,,,,,,,6736,55331,2459
,,,,,,,,6737,56804,2524
,,,,,,,,6738,58246,2588
,,,,,,,,6739,60500,2688
,,,,,,,,6740,63132,2805
,,,,,,,,6741,63408,2818
,,,,,,,,6742,62645,2784
,,,,,,,,6743,61918,2751
,,,,,,,,6744,58499,2599
,,,,,,,,6745,58809,2613
,,,,,,,,6746,58759,2611
,,,,,,,,6747,55201,2453
,,,,,,,,6748,51378,2283
,,,,,,,,6749,48648,2162
,,,,,,,,6750,46922,2085
,,,,,,,,6751,44897,1995
,,,,,,,,6752,44328,1970
,,,,,,,,6753,46413,2062
,,,,,,,,6754,49898,2217
,,,,,,,,6755,53542,2379
,,,,,,,,6756,56055,2491
,,,,,,,,6757,60759,2700
,,,,,,,,6758,61977,2754
,,,,,,,,6759,60941,2708
,,,,,,,,6760,58917,2618
,,,,,,,,6761,58840,2615
,,,,,,,,6762,58879,2616
,,,,,,,,6763,59255,2633
,,,,,,,,6764,61502,2733
,,,,,,,,6765,62370,2772
,,,,,,,,6766,63929,2841
,,,,,,,,6767,64680,2874
,,,,,,,,6768,64589,2870
,,,,,,,,6769,59940,2664
,,,,,,,,6770,51954,2309
,,,,,,,,6771,48440,2152
,,,,,,,,6772,45661,2029
,,,,,,,,6773,43889,1950
,,,,,,,,6774,44007,1955
,,,,,,,,6775,47143,2095
,,,,,,,,6776,45746,2033
,,,,,,,,6777,45465,2020
,,,,,,,,6778,47824,2125
,,,,,,,,6779,50632,2250
,,,,,,,,6780,53368,2371
,,,,,,,,6781,57804,2569
,,,,,,,,6782,60200,2675
,,,,,,,,6783,59999,2666
,,,,,,,,6784,59285,2634
,,,,,,,,6785,60719,2698
,,,,,,,,6786,62505,2778
,,,,,,,,6787,63485,2821
,,,,,,,,6788,65651,2917
,,,,,,,,6789,67394,2995
,,,,,,,,6790,69840,3104
,,,,,,,,6791,71592,3181
,,,,,,,,6792,71721,3187
,,,,,,,,6793,66612,2960
,,,,,,,,6794,58253,2589
,,,,,,,,6795,54099,2404
,,,,,,,,6796,50663,2251
,,,,,,,,6797,48396,2150
,,,,,,,,6798,48221,2143
,,,,,,,,6799,50887,2261
,,,,,,,,6800,49254,2189
,,,,,,,,6801,47961,2131
,,,,,,,,6802,50193,2230
,,,,,,,,6803,53029,2356
,,,,,,,,6804,55766,2478
,,,,,,,,6805,60449,2686
,,,,,,,,6806,64656,2873
,,,,,,,,6807,65741,2921
,,,,,,,,6808,65491,2910
,,,,,,,,6809,67040,2979
,,,,,,,,6810,68232,3032
,,,,,,,,6811,68763,3056
,,,,,,,,6812,70826,3147
,,,,,,,,6813,72025,3201
,,,,,,,,6814,74230,3299
,,,,,,,,6815,75694,3364
,,,,,,,,6816,75619,3360
,,,,,,,,6817,69798,3102
,,,,,,,,6818,60642,2695
,,,,,,,,6819,56438,2508
,,,,,,,,6820,53026,2356
,,,,,,,,6821,50645,2250
,,,,,,,,6822,50463,2242
,,,,,,,,6823,53258,2367
,,,,,,,,6824,51553,2291
,,,,,,,,6825,49756,2211
,,,,,,,,6826,51311,2280
,,,,,,,,6827,53662,2385
,,,,,,,,6828,55873,2483
,,,,,,,,6829,60207,2675
,,,,,,,,6830,64393,2861
,,,,,,,,6831,65427,2907
,,,,,,,,6832,65567,2914
,,,,,,,,6833,67108,2982
,,,,,,,,6834,68380,3039
,,,,,,,,6835,69096,3070
,,,,,,,,6836,71713,3187
,,,,,,,,6837,73598,3271
,,,,,,,,6838,76082,3381
,,,,,,,,6839,77772,3456
,,,,,,,,6840,77771,3456
,,,,,,,,6841,71896,3195
,,,,,,,,6842,63708,2831
,,,,,,,,6843,59423,2641
,,,,,,,,6844,55747,2477
,,,,,,,,6845,52891,2350
,,,,,,,,6846,52163,2318
,,,,,,,,6847,53886,2394
,,,,,,,,6848,52022,2312
,,,,,,,,6849,49942,2219
,,,,,,,,6850,51703,2297
,,,,,,,,6851,54110,2404
,,,,,,,,6852,56689,2519
,,,,,,,,6853,61326,2725
,,,,,,,,6854,65834,2925
,,,,,,,,6855,67249,2988
,,,,,,,,6856,67779,3012
,,,,,,,,6857,69815,3102
,,,,,,,,6858,70894,3150
,,,,,,,,6859,70475,3132
,,,,,,,,6860,71902,3195
,,,,,,,,6861,73148,3251
,,,,,,,,6862,76012,3378
,,,,,,,,6863,78505,3489
,,,,,,,,6864,78799,3502
,,,,,,,,6865,72752,3233
,,,,,,,,6866,63403,2817
,,,,,,,,6867,58838,2615
,,,,,,,,6868,55355,2460
,,,,,,,,6869,52119,2316
,,,,,,,,6870,50286,2234
,,,,,,,,6871,51776,2301
,,,,,,,,6872,49772,2212
,,,,,,,,6873,48527,2156
,,,,,,,,6874,48613,2160
,,,,,,,,6875,49108,2182
,,,,,,,,6876,50505,2244
,,,,,,,,6877,52938,2352
,,,,,,,,6878,55793,2479
,,,,,,,,6879,59234,2632
,,,,,,,,6880,62559,2780
,,,,,,,,6881,65299,2902
,,,,,,,,6882,67201,2986
,,,,,,,,6883,69234,3077
,,,,,,,,6884,72094,3204
,,,,,,,,6885,73263,3256
,,,,,,,,6886,73174,3252
,,,,,,,,6887,72919,3240
,,,,,,,,6888,70228,3121
,,,,,,,,6889,71215,3165
,,,,,,,,6890,70923,3152
,,,,,,,,6891,67260,2989
,,,,,,,,6892,63339,2815
,,,,,,,,6893,59411,2640
,,,,,,,,6894,54948,2442
,,,,,,,,6895,49810,2213
,,,,,,,,6896,46649,2073
,,,,,,,,6897,45424,2018
,,,,,,,,6898,45831,2036
,,,,,,,,6899,46585,2070
,,,,,,,,6900,48079,2136
,,,,,,,,6901,50863,2260
,,,,,,,,6902,53784,2390
,,,,,,,,6903,56614,2516
,,,,,,,,6904,59896,2662
,,,,,,,,6905,63302,2813
,,,,,,,,6906,65932,2930
,,,,,,,,6907,68003,3022
,,,,,,,,6908,70277,3123
,,,,,,,,6909,71182,3163
,,,,,,,,6910,70575,3136
,,,,,,,,6911,69570,3092
,,,,,,,,6912,65925,2930
,,,,,,,,6913,66267,2945
,,,,,,,,6914,66795,2968
,,,,,,,,6915,63534,2823
,,,,,,,,6916,59552,2646
,,,,,,,,6917,56266,2500
,,,,,,,,6918,53935,2397
,,,,,,,,6919,50573,2247
,,,,,,,,6920,48090,2137
,,,,,,,,6921,45668,2029
,,,,,,,,6922,47738,2121
,,,,,,,,6923,50222,2232
,,,,,,,,6924,52667,2340
,,,,,,,,6925,56999,2533
,,,,,,,,6926,60896,2706
,,,,,,,,6927,61274,2723
,,,,,,,,6928,61062,2713
,,,,,,,,6929,62436,2774
,,,,,,,,6930,63567,2825
,,,,,,,,6931,63962,2842
,,,,,,,,6932,66012,2933
,,,,,,,,6933,67202,2986
,,,,,,,,6934,68877,3061
,,,,,,,,6935,69998,3111
,,,,,,,,6936,69738,3099
,,,,,,,,6937,64693,2875
,,,,,,,,6938,57120,2538
,,,,,,,,6939,53071,2358
,,,,,,,,6940,49633,2205
,,,,,,,,6941,47331,2103
,,,,,,,,6942,47126,2094
,,,,,,,,6943,49511,2200
,,,,,,,,6944,48058,2135
,,,,,,,,6945,45977,2043
,,,,,,,,6946,47556,2113
,,,,,,,,6947,49701,2208
,,,,,,,,6948,51773,2301
,,,,,,,,6949,55755,2478
,,,,,,,,6950,59179,2630
,,,,,,,,6951,58903,2617
,,,,,,,,6952,57895,2573
,,,,,,,,6953,58749,2611
,,,,,,,,6954,60178,2674
,,,,,,,,6955,61368,2727
,,,,,,,,6956,63399,2817
,,,,,,,,6957,64395,2862
,,,,,,,,6958,66391,2950
,,,,,,,,6959,68308,3035
,,,,,,,,6960,68772,3056
,,,,,,,,6961,64117,2849
,,,,,,,,6962,55071,2447
,,,,,,,,6963,51577,2292
,,,,,,,,6964,48785,2168
,,,,,,,,6965,46906,2084
,,,,,,,,6966,47111,2093
,,,,,,,,6967,50547,2246
,,,,,,,,6968,49250,2188
,,,,,,,,6969,46854,2082
,,,,,,,,6970,48546,2157
,,,,,,,,6971,50899,2262
,,,,,,,,6972,53471,2376
,,,,,,,,6973,58064,2580
,,,,,,,,6974,62773,2789
,,,,,,,,6975,64440,2864
,,,,,,,,6976,65105,2893
,,,,,,,,6977,67380,2994
,,,,,,,,6978,69158,3073
,,,,,,,,6979,69529,3090
,,,,,,,,6980,71771,3189
,,,,,,,,6981,73029,3245
,,,,,,,,6982,75214,3342
,,,,,,,,6983,76523,3401
,,,,,,,,6984,75558,3358
,,,,,,,,6985,69535,3090
,,,,,,,,6986,62148,2762
,,,,,,,,6987,57622,2561
,,,,,,,,6988,53622,2383
,,,,,,,,6989,50822,2258
,,,,,,,,6990,50100,2226
,,,,,,,,6991,51272,2278
,,,,,,,,6992,49035,2179
,,,,,,,,6993,46768,2078
,,,,,,,,6994,48414,2151
,,,,,,,,6995,50215,2231
,,,,,,,,6996,51978,2310
,,,,,,,,6997,55955,2486
,,,,,,,,6998,59287,2635
,,,,,,,,6999,59850,2660
,,,,,,,,7000,59371,2638
,,,,,,,,7001,60536,2690
,,,,,,,,7002,61287,2723
,,,,,,,,7003,61498,2733
,,,,,,,,7004,63423,2818
,,,,,,,,7005,64620,2872
,,,,,,,,7006,66508,2955
,,,,,,,,7007,67574,3003
,,,,,,,,7008,67215,2987
,,,,,,,,7009,62395,2773
,,,,,,,,7010,55664,2473
,,,,,,,,7011,51711,2298
,,,,,,,,7012,48273,2145
,,,,,,,,7013,45864,2038
,,,,,,,,7014,45408,2018
,,,,,,,,7015,47445,2108
,,,,,,,,7016,45778,2034
,,,,,,,,7017,44543,1979
,,,,,,,,7018,46826,2081
,,,,,,,,7019,49396,2195
,,,,,,,,7020,51712,2298
,,,,,,,,7021,55930,2485
,,,,,,,,7022,58945,2619
,,,,,,,,7023,59179,2630
,,,,,,,,7024,58768,2611
,,,,,,,,7025,60124,2672
,,,,,,,,7026,61248,2722
,,,,,,,,7027,60935,2708
,,,,,,,,7028,61639,2739
,,,,,,,,7029,62140,2761
,,,,,,,,7030,64417,2863
,,,,,,,,7031,66617,2960
,,,,,,,,7032,66880,2972
,,,,,,,,7033,61683,2741
,,,,,,,,7034,53120,2360
,,,,,,,,7035,49374,2194
,,,,,,,,7036,46395,2062
,,,,,,,,7037,44018,1956
,,,,,,,,7038,42799,1902
,,,,,,,,7039,45333,2014
,,,,,,,,7040,44049,1957
,,,,,,,,7041,43859,1949
,,,,,,,,7042,44095,1959
,,,,,,,,7043,45102,2004
,,,,,,,,7044,46902,2084
,,,,,,,,7045,49309,2191
,,,,,,,,7046,51869,2305
,,,,,,,,7047,55188,2452
,,,,,,,,7048,58686,2608
,,,,,,,,7049,61777,2745
,,,,,,,,7050,64616,2871
,,,,,,,,7051,67107,2982
,,,,,,,,7052,69825,3103
,,,,,,,,7053,71228,3165
,,,,,,,,7054,71493,3177
,,,,,,,,7055,71781,3190
,,,,,,,,7056,68830,3059
,,,,,,,,7057,69947,3108
,,,,,,,,7058,68168,3029
,,,,,,,,7059,64838,2881
,,,,,,,,7060,61141,2717
,,,,,,,,7061,57573,2558
,,,,,,,,7062,53579,2381
,,,,,,,,7063,50274,2234
,,,,,,,,7064,47509,2111
,,,,,,,,7065,46449,2064
,,,,,,,,7066,47086,2092
,,,,,,,,7067,48626,2161
,,,,,,,,7068,50640,2250
,,,,,,,,7069,53640,2384
,,,,,,,,7070,57293,2546
,,,,,,,,7071,61490,2732
,,,,,,,,7072,65637,2917
,,,,,,,,7073,69259,3078
,,,,,,,,7074,71797,3190
,,,,,,,,7075,73899,3284
,,,,,,,,7076,76667,3407
,,,,,,,,7077,77679,3452
,,,,,,,,7078,76952,3420
,,,,,,,,7079,75911,3373
,,,,,,,,7080,71858,3193
,,,,,,,,7081,72560,3224
,,,,,,,,7082,72383,3217
,,,,,,,,7083,68665,3051
,,,,,,,,7084,64580,2870
,,,,,,,,7085,61269,2723
,,,,,,,,7086,58863,2616
,,,,,,,,7087,55234,2454
,,,,,,,,7088,52962,2353
,,,,,,,,7089,50532,2245
,,,,,,,,7090,52200,2320
,,,,,,,,7091,54675,2430
,,,,,,,,7092,57423,2552
,,,,,,,,7093,62290,2768
,,,,,,,,7094,66420,2952
,,,,,,,,7095,66936,2974
,,,,,,,,7096,66808,2969
,,,,,,,,7097,68435,3041
,,,,,,,,7098,69835,3103
,,,,,,,,7099,70289,3123
,,,,,,,,7100,72331,3214
,,,,,,,,7101,73181,3252
,,,,,,,,7102,74970,3332
,,,,,,,,7103,76557,3402
,,,,,,,,7104,76537,3401
,,,,,,,,7105,71142,3161
,,,,,,,,7106,63136,2806
,,,,,,,,7107,58742,2610
,,,,,,,,7108,55126,2450
,,,,,,,,7109,52329,2325
,,,,,,,,7110,51867,2305
,,,,,,,,7111,53762,2389
,,,,,,,,7112,52029,2312
,,,,,,,,7113,49177,2185
,,,,,,,,7114,50562,2247
,,,,,,,,7115,52671,2340
,,,,,,,,7116,55519,2467
,,,,,,,,7117,60347,2682
,,,,,,,,7118,64744,2877
,,,,,,,,7119,65975,2932
,,,,,,,,7120,66486,2954
,,,,,,,,7121,68423,3041
,,,,,,,,7122,69732,3099
,,,,,,,,7123,69970,3109
,,,,,,,,7124,72089,3203
,,,,,,,,7125,73379,3261
,,,,,,,,7126,75773,3367
,,,,,,,,7127,77231,3432
,,,,,,,,7128,76753,3411
,,,,,,,,7129,71204,3164
,,,,,,,,7130,63005,2800
,,,,,,,,7131,58739,2610
,,,,,,,,7132,54780,2434
,,,,,,,,7133,52035,2312
,,,,,,,,7134,51532,2290
,,,,,,,,7135,53409,2373
,,,,,,,,7136,51564,2291
,,,,,,,,7137,48475,2154
,,,,,,,,7138,49778,2212
,,,,,,,,7139,52024,2312
,,,,,,,,7140,54645,2428
,,,,,,,,7141,59515,2645
,,,,,,,,7142,64297,2857
,,,,,,,,7143,66230,2943
,,,,,,,,7144,66972,2976
,,,,,,,,7145,68663,3051
,,,,,,,,7146,69774,3101
,,,,,,,,7147,70157,3118
,,,,,,,,7148,72383,3217
,,,,,,,,7149,73812,3280
,,,,,,,,7150,76289,3390
,,,,,,,,7151,78087,3470
,,,,,,,,7152,77937,3463
,,,,,,,,7153,72360,3216
,,,,,,,,7154,63793,2835
,,,,,,,,7155,59363,2638
,,,,,,,,7156,55392,2461
,,,,,,,,7157,52554,2335
,,,,,,,,7158,52154,2317
,,,,,,,,7159,54066,2402
,,,,,,,,7160,52427,2330
,,,,,,,,7161,49734,2210
,,,,,,,,7162,51181,2274
,,,,,,,,7163,53542,2379
,,,,,,,,7164,56262,2500
,,,,,,,,7165,60666,2696
,,,,,,,,7166,64822,2880
,,,,,,,,7167,65395,2906
,,,,,,,,7168,64837,2881
,,,,,,,,7169,66142,2939
,,,,,,,,7170,66935,2974
,,,,,,,,7171,67808,3013
,,,,,,,,7172,69800,3102
,,,,,,,,7173,70426,3130
,,,,,,,,7174,71963,3198
,,,,,,,,7175,72866,3238
,,,,,,,,7176,72836,3237
,,,,,,,,7177,67509,3000
,,,,,,,,7178,62835,2792
,,,,,,,,7179,58014,2578
,,,,,,,,7180,53548,2379
,,,,,,,,7181,50183,2230
,,,,,,,,7182,48775,2167
,,,,,,,,7183,48623,2161
,,,,,,,,7184,46989,2088
,,,,,,,,7185,46300,2057
,,,,,,,,7186,48353,2149
,,,,,,,,7187,50640,2250
,,,,,,,,7188,52928,2352
,,,,,,,,7189,58345,2593
,,,,,,,,7190,60202,2675
,,,,,,,,7191,59030,2623
,,,,,,,,7192,57400,2551
,,,,,,,,7193,57664,2562
,,,,,,,,7194,57745,2566
,,,,,,,,7195,58712,2609
,,,,,,,,7196,60141,2672
,,,,,,,,7197,60047,2668
,,,,,,,,7198,62036,2757
,,,,,,,,7199,64369,2860
,,,,,,,,7200,65688,2919
,,,,,,,,7201,63002,2800
,,,,,,,,7202,54837,2437
,,,,,,,,7203,51473,2287
,,,,,,,,7204,48698,2164
,,,,,,,,7205,46877,2083
,,,,,,,,7206,46589,2070
,,,,,,,,7207,49775,2212
,,,,,,,,7208,49521,2200
,,,,,,,,7209,49779,2212
,,,,,,,,7210,51124,2272
,,,,,,,,7211,52938,2352
,,,,,,,,7212,55320,2458
,,,,,,,,7213,59704,2653
,,,,,,,,7214,60225,2676
,,,,,,,,7215,60220,2676
,,,,,,,,7216,60055,2669
,,,,,,,,7217,60157,2673
,,,,,,,,7218,59199,2631
,,,,,,,,7219,59445,2642
,,,,,,,,7220,60684,2697
,,,,,,,,7221,60979,2710
,,,,,,,,7222,60690,2697
,,,,,,,,7223,60766,2700
,,,,,,,,7224,59256,2633
,,,,,,,,7225,61075,2714
,,,,,,,,7226,61466,2731
,,,,,,,,7227,58754,2611
,,,,,,,,7228,55700,2475
,,,,,,,,7229,53108,2360
,,,,,,,,7230,50490,2244
,,,,,,,,7231,48267,2145
,,,,,,,,7232,47199,2097
,,,,,,,,7233,47576,2114
,,,,,,,,7234,49269,2189
,,,,,,,,7235,51278,2279
,,,,,,,,7236,53471,2376
,,,,,,,,7237,57870,2572
,,,,,,,,7238,58224,2587
,,,,,,,,7239,58497,2599
,,,,,,,,7240,58714,2609
,,,,,,,,7241,59559,2647
,,,,,,,,7242,59561,2647
,,,,,,,,7243,60047,2668
,,,,,,,,7244,60969,2709
,,,,,,,,7245,60884,2705
,,,,,,,,7246,59798,2657
,,,,,,,,7247,58884,2617
,,,,,,,,7248,56490,2510
,,,,,,,,7249,58210,2587
,,,,,,,,7250,59690,2652
,,,,,,,,7251,57327,2547
,,,,,,,,7252,54256,2411
,,,,,,,,7253,52210,2320
,,,,,,,,7254,51414,2285
,,,,,,,,7255,50064,2225
,,,,,,,,7256,49435,2197
,,,,,,,,7257,48457,2153
,,,,,,,,7258,51813,2302
,,,,,,,,7259,55719,2476
,,,,,,,,7260,59617,2649
,,,,,,,,7261,65874,2927
,,,,,,,,7262,67452,2997
,,,,,,,,7263,64860,2882
,,,,,,,,7264,61419,2729
,,,,,,,,7265,60936,2708
,,,,,,,,7266,60027,2667
,,,,,,,,7267,59261,2633
,,,,,,,,7268,60178,2674
,,,,,,,,7269,60568,2691
,,,,,,,,7270,62079,2759
,,,,,,,,7271,63242,2810
,,,,,,,,7272,63950,2842
,,,,,,,,7273,59433,2641
,,,,,,,,7274,52329,2325
,,,,,,,,7275,49146,2184
,,,,,,,,7276,46351,2060
,,,,,,,,7277,44955,1998
,,,,,,,,7278,45680,2030
,,,,,,,,7279,48739,2166
,,,,,,,,7280,48447,2153
,,,,,,,,7281,47485,2110
,,,,,,,,7282,50121,2227
,,,,,,,,7283,53427,2374
,,,,,,,,7284,56448,2508
,,,,,,,,7285,61369,2727
,,,,,,,,7286,62266,2767
,,,,,,,,7287,59935,2663
,,,,,,,,7288,57227,2543
,,,,,,,,7289,56950,2531
,,,,,,,,7290,57189,2541
,,,,,,,,7291,57800,2568
,,,,,,,,7292,59443,2641
,,,,,,,,7293,60284,2679
,,,,,,,,7294,62280,2768
,,,,,,,,7295,64183,2852
,,,,,,,,7296,64791,2879
,,,,,,,,7297,60360,2682
,,,,,,,,7298,51595,2293
,,,,,,,,7299,48452,2153
,,,,,,,,7300,45924,2041
,,,,,,,,7301,44458,1975
,,,,,,,,7302,45076,2003
,,,,,,,,7303,48152,2140
,,,,,,,,7304,47261,2100
,,,,,,,,7305,45355,2015
,,,,,,,,7306,47558,2113
,,,,,,,,7307,50529,2245
,,,,,,,,7308,53349,2371
,,,,,,,,7309,58539,2601
,,,,,,,,7310,61544,2735
,,,,,,,,7311,62014,2756
,,,,,,,,7312,61518,2734
,,,,,,,,7313,62609,2782
,,,,,,,,7314,63377,2816
,,,,,,,,7315,62793,2790
,,,,,,,,7316,64229,2854
,,,,,,,,7317,64819,2880
,,,,,,,,7318,66763,2967
,,,,,,,,7319,68142,3028
,,,,,,,,7320,67637,3006
,,,,,,,,7321,61704,2742
,,,,,,,,7322,55118,2449
,,,,,,,,7323,51781,2301
,,,,,,,,7324,48650,2162
,,,,,,,,7325,46589,2070
,,,,,,,,7326,46523,2067
,,,,,,,,7327,49173,2185
,,,,,,,,7328,47397,2106
,,,,,,,,7329,45107,2004
,,,,,,,,7330,47123,2094
,,,,,,,,7331,48956,2175
,,,,,,,,7332,50843,2259
,,,,,,,,7333,55158,2451
,,,,,,,,7334,58309,2591
,,,,,,,,7335,58403,2595
,,,,,,,,7336,57934,2574
,,,,,,,,7337,59039,2623
,,,,,,,,7338,60036,2668
,,,,,,,,7339,60497,2688
,,,,,,,,7340,62398,2773
,,,,,,,,7341,63818,2836
,,,,,,,,7342,65859,2927
,,,,,,,,7343,67091,2981
,,,,,,,,7344,66894,2973
,,,,,,,,7345,62330,2770
,,,,,,,,7346,55639,2472
,,,,,,,,7347,51683,2297
,,,,,,,,7348,48377,2150
,,,,,,,,7349,45918,2040
,,,,,,,,7350,45537,2023
,,,,,,,,7351,47541,2112
,,,,,,,,7352,45796,2035
,,,,,,,,7353,44185,1963
,,,,,,,,7354,46535,2068
,,,,,,,,7355,48757,2167
,,,,,,,,7356,51096,2270
,,,,,,,,7357,55313,2458
,,,,,,,,7358,58793,2613
,,,,,,,,7359,59352,2637
,,,,,,,,7360,59601,2648
,,,,,,,,7361,61398,2728
,,,,,,,,7362,62948,2797
,,,,,,,,7363,63093,2804
,,,,,,,,7364,63848,2837
,,,,,,,,7365,64563,2869
,,,,,,,,7366,66605,2960
,,,,,,,,7367,68386,3039
,,,,,,,,7368,68348,3037
,,,,,,,,7369,63433,2819
,,,,,,,,7370,55156,2451
,,,,,,,,7371,51299,2279
,,,,,,,,7372,48246,2144
,,,,,,,,7373,45576,2025
,,,,,,,,7374,44235,1966
,,,,,,,,7375,46348,2059
,,,,,,,,7376,44887,1995
,,,,,,,,7377,44566,1980
,,,,,,,,7378,44892,1995
,,,,,,,,7379,45695,2030
,,,,,,,,7380,47431,2108
,,,,,,,,7381,49809,2213
,,,,,,,,7382,52776,2345
,,,,,,,,7383,56357,2504
,,,,,,,,7384,60168,2674
,,,,,,,,7385,63121,2805
,,,,,,,,7386,65485,2910
,,,,,,,,7387,67336,2992
,,,,,,,,7388,69370,3083
,,,,,,,,7389,69911,3107
,,,,,,,,7390,69266,3078
,,,,,,,,7391,68607,3049
,,,,,,,,7392,65379,2905
,,,,,,,,7393,66105,2938
,,,,,,,,7394,64521,2867
,,,,,,,,7395,61405,2729
,,,,,,,,7396,58323,2592
,,,,,,,,7397,54731,2432
,,,,,,,,7398,51701,2297
,,,,,,,,7399,48003,2133
,,,,,,,,7400,45487,2021
,,,,,,,,7401,44738,1988
,,,,,,,,7402,45743,2033
,,,,,,,,7403,47372,2105
,,,,,,,,7404,49262,2189
,,,,,,,,7405,52311,2324
,,,,,,,,7406,55209,2453
,,,,,,,,7407,58599,2604
,,,,,,,,7408,61700,2742
,,,,,,,,7409,63813,2836
,,,,,,,,7410,65107,2893
,,,,,,,,7411,66097,2937
,,,,,,,,7412,68372,3038
,,,,,,,,7413,68922,3063
,,,,,,,,7414,67655,3006
,,,,,,,,7415,66371,2949
,,,,,,,,7416,62753,2789
,,,,,,,,7417,63892,2839
,,,,,,,,7418,64613,2871
,,,,,,,,7419,61574,2736
,,,,,,,,7420,58840,2615
,,,,,,,,7421,56054,2491
,,,,,,,,7422,54807,2435
,,,,,,,,7423,52155,2318
,,,,,,,,7424,50454,2242
,,,,,,,,7425,48112,2138
,,,,,,,,7426,50115,2227
,,,,,,,,7427,52381,2328
,,,,,,,,7428,54883,2439
,,,,,,,,7429,60390,2684
,,,,,,,,7430,64054,2846
,,,,,,,,7431,62948,2797
,,,,,,,,7432,61941,2752
,,,,,,,,7433,62888,2795
,,,,,,,,7434,63655,2829
,,,,,,,,7435,63797,2835
,,,,,,,,7436,65497,2911
,,,,,,,,7437,66131,2939
,,,,,,,,7438,67415,2996
,,,,,,,,7439,68703,3053
,,,,,,,,7440,68774,3056
,,,,,,,,7441,64359,2860
,,,,,,,,7442,57345,2548
,,,,,,,,7443,53689,2386
,,,,,,,,7444,50882,2261
,,,,,,,,7445,48857,2171
,,,,,,,,7446,48908,2173
,,,,,,,,7447,45981,2043
,,,,,,,,7448,49689,2208
,,,,,,,,7449,46986,2088
,,,,,,,,7450,48873,2172
,,,,,,,,7451,51030,2268
,,,,,,,,7452,53632,2383
,,,,,,,,7453,59213,2631
,,,,,,,,7454,62434,2774
,,,,,,,,7455,61877,2750
,,,,,,,,7456,61066,2714
,,,,,,,,7457,61904,2751
,,,,,,,,7458,62131,2761
,,,,,,,,7459,61459,2731
,,,,,,,,7460,62768,2789
,,,,,,,,7461,63446,2819
,,,,,,,,7462,64860,2882
,,,,,,,,7463,66005,2933
,,,,,,,,7464,65892,2928
,,,,,,,,7465,61987,2754
,,,,,,,,7466,54622,2427
,,,,,,,,7467,50602,2249
,,,,,,,,7468,47586,2114
,,,,,,,,7469,44615,1982
,,,,,,,,7470,43029,1912
,,,,,,,,7471,43401,1928
,,,,,,,,7472,44210,1964
,,,,,,,,7473,44707,1986
,,,,,,,,7474,47042,2090
,,,,,,,,7475,49141,2184
,,,,,,,,7476,51404,2284
,,,,,,,,7477,56630,2516
,,,,,,,,7478,59183,2630
,,,,,,,,7479,59023,2623
,,,,,,,,7480,58403,2595
,,,,,,,,7481,59700,2653
,,,,,,,,7482,61049,2713
,,,,,,,,7483,61961,2753
,,,,,,,,7484,63067,2803
,,,,,,,,7485,63384,2817
,,,,,,,,7486,65855,2926
,,,,,,,,7487,67849,3015
,,,,,,,,7488,67806,3013
,,,,,,,,7489,62516,2778
,,,,,,,,7490,54504,2422
,,,,,,,,7491,50644,2250
,,,,,,,,7492,47973,2132
,,,,,,,,7493,45218,2009
,,,,,,,,7494,43791,1946
,,,,,,,,7495,44350,1971
,,,,,,,,7496,45252,2011
,,,,,,,,7497,45115,2005
,,,,,,,,7498,47223,2098
,,,,,,,,7499,49156,2184
,,,,,,,,7500,51636,2294
,,,,,,,,7501,56599,2515
,,,,,,,,7502,59521,2645
,,,,,,,,7503,59491,2644
,,,,,,,,7504,58755,2611
,,,,,,,,7505,59719,2654
,,,,,,,,7506,60961,2709
,,,,,,,,7507,62282,2768
,,,,,,,,7508,63716,2831
,,,,,,,,7509,64600,2871
,,,,,,,,7510,67174,2985
,,,,,,,,7511,69370,3083
,,,,,,,,7512,69889,3106
,,,,,,,,7513,64912,2885
,,,,,,,,7514,56854,2526
,,,,,,,,7515,52898,2351
,,,,,,,,7516,50103,2226
,,,,,,,,7517,47152,2095
,,,,,,,,7518,45594,2026
,,,,,,,,7519,45849,2037
,,,,,,,,7520,46638,2072
,,,,,,,,7521,45616,2027
,,,,,,,,7522,47563,2113
,,,,,,,,7523,49405,2195
,,,,,,,,7524,51734,2299
,,,,,,,,7525,55847,2482
,,,,,,,,7526,59244,2633
,,,,,,,,7527,59671,2652
,,,,,,,,7528,59252,2633
,,,,,,,,7529,60258,2678
,,,,,,,,7530,61536,2734
,,,,,,,,7531,62349,2771
,,,,,,,,7532,63186,2808
,,,,,,,,7533,63442,2819
,,,,,,,,7534,65907,2929
,,,,,,,,7535,68645,3050
,,,,,,,,7536,69823,3103
,,,,,,,,7537,65155,2895
,,,,,,,,7538,56635,2517
,,,,,,,,7539,52728,2343
,,,,,,,,7540,49741,2210
