Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1_scen1,Load_MW_z1_scen2,Load_MW_z1_scen3,Load_MW_z2_scen1,Load_MW_z2_scen2,Load_MW_z2_scen3,Load_MW_z3_scen1,Load_MW_z3_scen2,Load_MW_z3_scen3
,,,,,,,,5063,10468,10991.4,9944.6,2990,3139.5,2840.5,1427,1498.35,1355.65
,,,,,,,,5064,9345,9812.25,8877.75,2669,2802.45,2535.55,1274,1337.7,1210.3
,,,,,,,,5065,8529,8955.45,8102.55,2436,2557.8,2314.2,1163,1221.15,1104.85
,,,,,,,,5066,8022,8423.1,7620.9,2291,2405.55,2176.45,1094,1148.7,1039.3
,,,,,,,,5067,7722,8108.1,7335.9,2205,2315.25,2094.75,1053,1105.65,1000.35
,,,,,,,,5068,7572,7950.6,7193.4,2163,2271.15,2054.85,1032,1083.6,980.4
,,,,,,,,5069,7662,8045.1,7278.9,2189,2298.45,2079.55,1045,1097.25,992.75
,,,,,,,,5070,8086,8490.3,7681.7,2309,2424.45,2193.55,1102,1157.1,1046.9
,,,,,,,,5071,8924,9370.2,8477.8,2549,2676.45,2421.55,1216,1276.8,1155.2
,,,,,,,,5072,9968,10466.4,9469.6,2847,2989.35,2704.65,1359,1426.95,1291.05
,,,,,,,,5073,10714,11249.7,10178.3,3060,3213,2907,1460,1533,1387
,,,,,,,,5074,11246,11808.3,10683.7,3212,3372.6,3051.4,1534,1610.7,1457.3
,,,,,,,,5075,11707,12292.35,11121.65,3344,3511.2,3176.8,1596,1675.8,1516.2
,,,,,,,,5076,11990,12589.5,11390.5,3425,3596.25,3253.75,1635,1716.75,1553.25
,,,,,,,,5077,12154,12761.7,11546.3,3471,3644.55,3297.45,1657,1739.85,1574.15
,,,,,,,,5078,12338,12954.9,11721.1,3524,3700.2,3347.8,1682,1766.1,1597.9
,,,,,,,,5079,12340,12957,11723,3525,3701.25,3348.75,1682,1766.1,1597.9
,,,,,,,,5080,12210,12820.5,11599.5,3487,3661.35,3312.65,1665,1748.25,1581.75
,,,,,,,,5081,12083,12687.15,11478.85,3451,3623.55,3278.45,1647,1729.35,1564.65
,,,,,,,,5082,11950,12547.5,11352.5,3413,3583.65,3242.35,1629,1710.45,1547.55
,,,,,,,,5083,11731,12317.55,11144.45,3351,3518.55,3183.45,1600,1680,1520
,,,,,,,,5084,11567,12145.35,10988.65,3304,3469.2,3138.8,1577,1655.85,1498.15
,,,,,,,,5085,11642,12224.1,11059.9,3325,3491.25,3158.75,1587,1666.35,1507.65
,,,,,,,,5086,11121,11677.05,10564.95,3176,3334.8,3017.2,1516,1591.8,1440.2
,,,,,,,,5087,10149,10656.45,9641.55,2899,3043.95,2754.05,1383,1452.15,1313.85
,,,,,,,,5088,9201,9661.05,8740.95,2628,2759.4,2496.6,1254,1316.7,1191.3
,,,,,,,,5089,8486,8910.3,8061.7,2424,2545.2,2302.8,1156,1213.8,1098.2
,,,,,,,,5090,8036,8437.8,7634.2,2295,2409.75,2180.25,1095,1149.75,1040.25
,,,,,,,,5091,7762,8150.1,7373.9,2217,2327.85,2106.15,1058,1110.9,1005.1
,,,,,,,,5092,7648,8030.4,7265.6,2184,2293.2,2074.8,1043,1095.15,990.85
,,,,,,,,5093,7767,8155.35,7378.65,2219,2329.95,2108.05,1059,1111.95,1006.05
,,,,,,,,5094,8252,8664.6,7839.4,2357,2474.85,2239.15,1125,1181.25,1068.75
,,,,,,,,5095,9124,9580.2,8667.8,2606,2736.3,2475.7,1244,1306.2,1181.8
,,,,,,,,5096,10202,10712.1,9691.9,2914,3059.7,2768.3,1391,1460.55,1321.45
,,,,,,,,5097,11001,11551.05,10450.95,3142,3299.1,2984.9,1500,1575,1425
,,,,,,,,5098,11664,12247.2,11080.8,3331,3497.55,3164.45,1590,1669.5,1510.5
,,,,,,,,5099,12249,12861.45,11636.55,3499,3673.95,3324.05,1670,1753.5,1586.5
,,,,,,,,5100,12679,13312.95,12045.05,3621,3802.05,3439.95,1728,1814.4,1641.6
,,,,,,,,5101,13002,13652.1,12351.9,3713,3898.65,3527.35,1772,1860.6,1683.4
,,,,,,,,5102,13287,13951.35,12622.65,3795,3984.75,3605.25,1812,1902.6,1721.4
,,,,,,,,5103,13384,14053.2,12714.8,3822,4013.1,3630.9,1825,1916.25,1733.75
,,,,,,,,5104,13258,13920.9,12595.1,3787,3976.35,3597.65,1807,1897.35,1716.65
,,,,,,,,5105,13148,13805.4,12490.6,3756,3943.8,3568.2,1793,1882.65,1703.35
,,,,,,,,5106,12990,13639.5,12340.5,3710,3895.5,3524.5,1771,1859.55,1682.45
,,,,,,,,5107,12693,13327.65,12058.35,3625,3806.25,3443.75,1731,1817.55,1644.45
,,,,,,,,5108,12415,13035.75,11794.25,3546,3723.3,3368.7,1693,1777.65,1608.35
,,,,,,,,5109,12435,13056.75,11813.25,3551,3728.55,3373.45,1696,1780.8,1611.2
,,,,,,,,5110,11945,12542.25,11347.75,3411,3581.55,3240.45,1629,1710.45,1547.55
,,,,,,,,5111,10873,11416.65,10329.35,3105,3260.25,2949.75,1482,1556.1,1407.9
,,,,,,,,5112,9809,10299.45,9318.55,2801,2941.05,2660.95,1338,1404.9,1271.1
,,,,,,,,5113,9046,9498.3,8593.7,2584,2713.2,2454.8,1233,1294.65,1171.35
,,,,,,,,5114,8557,8984.85,8129.15,2444,2566.2,2321.8,1166,1224.3,1107.7
,,,,,,,,5115,8247,8659.35,7834.65,2355,2472.75,2237.25,1124,1180.2,1067.8
,,,,,,,,5116,8143,8550.15,7735.85,2325,2441.25,2208.75,1110,1165.5,1054.5
,,,,,,,,5117,8247,8659.35,7834.65,2355,2472.75,2237.25,1124,1180.2,1067.8
,,,,,,,,5118,8732,9168.6,8295.4,2494,2618.7,2369.3,1191,1250.55,1131.45
,,,,,,,,5119,9618,10098.9,9137.1,2747,2884.35,2609.65,1311,1376.55,1245.45
,,,,,,,,5120,10744,11281.2,10206.8,3069,3222.45,2915.55,1464,1537.2,1390.8
,,,,,,,,5121,11659,12241.95,11076.05,3330,3496.5,3163.5,1590,1669.5,1510.5
,,,,,,,,5122,12476,13099.8,11852.2,3563,3741.15,3384.85,1701,1786.05,1615.95
,,,,,,,,5123,13248,13910.4,12585.6,3784,3973.2,3594.8,1807,1897.35,1716.65
,,,,,,,,5124,13850,14542.5,13157.5,3956,4153.8,3758.2,1888,1982.4,1793.6
,,,,,,,,5125,14264,14977.2,13550.8,4074,4277.7,3870.3,1945,2042.25,1847.75
,,,,,,,,5126,14667,15400.35,13933.65,4189,4398.45,3979.55,1999,2098.95,1899.05
,,,,,,,,5127,14912,15657.6,14166.4,4259,4471.95,4046.05,2033,2134.65,1931.35
,,,,,,,,5128,15064,15817.2,14310.8,4303,4518.15,4087.85,2054,2156.7,1951.3
,,,,,,,,5129,15137,15893.85,14380.15,4323,4539.15,4106.85,2064,2167.2,1960.8
,,,,,,,,5130,15065,15818.25,14311.75,4303,4518.15,4087.85,2054,2156.7,1951.3
,,,,,,,,5131,14727,15463.35,13990.65,4206,4416.3,3995.7,2008,2108.4,1907.6
,,,,,,,,5132,14260,14973,13547,4072,4275.6,3868.4,1944,2041.2,1846.8
,,,,,,,,5133,14146,14853.3,13438.7,4040,4242,3838,1929,2025.45,1832.55
,,,,,,,,5134,13542,14219.1,12864.9,3867,4060.35,3673.65,1847,1939.35,1754.65
,,,,,,,,5135,12298,12912.9,11683.1,3512,3687.6,3336.4,1676,1759.8,1592.2
,,,,,,,,5136,11092,11646.6,10537.4,3168,3326.4,3009.6,1512,1587.6,1436.4
,,,,,,,,5137,10127,10633.35,9620.65,2892,3036.6,2747.4,1381,1450.05,1311.95
,,,,,,,,5138,9512,9987.6,9036.4,2716,2851.8,2580.2,1297,1361.85,1232.15
,,,,,,,,5139,9087,9541.35,8632.65,2595,2724.75,2465.25,1239,1300.95,1177.05
,,,,,,,,5140,8869,9312.45,8425.55,2533,2659.65,2406.35,1209,1269.45,1148.55
,,,,,,,,5141,8912,9357.6,8466.4,2545,2672.25,2417.75,1215,1275.75,1154.25
,,,,,,,,5142,9341,9808.05,8873.95,2668,2801.4,2534.6,1273,1336.65,1209.35
,,,,,,,,5143,10202,10712.1,9691.9,2914,3059.7,2768.3,1391,1460.55,1321.45
,,,,,,,,5144,11330,11896.5,10763.5,3236,3397.8,3074.2,1545,1622.25,1467.75
,,,,,,,,5145,12349,12966.45,11731.55,3527,3703.35,3350.65,1684,1768.2,1599.8
,,,,,,,,5146,13260,13923,12597,3787,3976.35,3597.65,1808,1898.4,1717.6
,,,,,,,,5147,14141,14848.05,13433.95,4039,4240.95,3837.05,1929,2025.45,1832.55
,,,,,,,,5148,14796,15535.8,14056.2,4226,4437.3,4014.7,2017,2117.85,1916.15
,,,,,,,,5149,15246,16008.3,14483.7,4354,4571.7,4136.3,2079,2182.95,1975.05
,,,,,,,,5150,15635,16416.75,14853.25,4466,4689.3,4242.7,2132,2238.6,2025.4
,,,,,,,,5151,15895,16689.75,15100.25,4540,4767,4313,2167,2275.35,2058.65
,,,,,,,,5152,15988,16787.4,15188.6,4566,4794.3,4337.7,2180,2289,2071
,,,,,,,,5153,15980,16779,15181,4563,4791.15,4334.85,2179,2287.95,2070.05
,,,,,,,,5154,15768,16556.4,14979.6,4503,4728.15,4277.85,2150,2257.5,2042.5
,,,,,,,,5155,15259,16021.95,14496.05,4358,4575.9,4140.1,2080,2184,1976
,,,,,,,,5156,14744,15481.2,14006.8,4211,4421.55,4000.45,2010,2110.5,1909.5
,,,,,,,,5157,14623,15354.15,13891.85,4176,4384.8,3967.2,1994,2093.7,1894.3
,,,,,,,,5158,14068,14771.4,13364.6,4017,4217.85,3816.15,1918,2013.9,1822.1
,,,,,,,,5159,12939,13585.95,12292.05,3695,3879.75,3510.25,1764,1852.2,1675.8
,,,,,,,,5160,11753,12340.65,11165.35,3356,3523.8,3188.2,1602,1682.1,1521.9
,,,,,,,,5161,10709,11244.45,10173.55,3058,3210.9,2905.1,1460,1533,1387
,,,,,,,,5162,10050,10552.5,9547.5,2870,3013.5,2726.5,1370,1438.5,1301.5
,,,,,,,,5163,9566,10044.3,9087.7,2732,2868.6,2595.4,1304,1369.2,1238.8
,,,,,,,,5164,9257,9719.85,8794.15,2644,2776.2,2511.8,1262,1325.1,1198.9
,,,,,,,,5165,9121,9577.05,8664.95,2605,2735.25,2474.75,1243,1305.15,1180.85
,,,,,,,,5166,9160,9618,8702,2616,2746.8,2485.2,1249,1311.45,1186.55
,,,,,,,,5167,9476,9949.8,9002.2,2706,2841.3,2570.7,1292,1356.6,1227.4
,,,,,,,,5168,10334,10850.7,9817.3,2951,3098.55,2803.45,1408,1478.4,1337.6
,,,,,,,,5169,11458,12030.9,10885.1,3272,3435.6,3108.4,1562,1640.1,1483.9
,,,,,,,,5170,12492,13116.6,11867.4,3568,3746.4,3389.6,1703,1788.15,1617.85
,,,,,,,,5171,13398,14067.9,12728.1,3827,4018.35,3635.65,1827,1918.35,1735.65
,,,,,,,,5172,14068,14771.4,13364.6,4017,4217.85,3816.15,1918,2013.9,1822.1
,,,,,,,,5173,14484,15208.2,13759.8,4137,4343.85,3930.15,1974,2072.7,1875.3
,,,,,,,,5174,14729,15465.45,13992.55,4207,4417.35,3996.65,2009,2109.45,1908.55
,,,,,,,,5175,14868,15611.4,14124.6,4247,4459.35,4034.65,2027,2128.35,1925.65
,,,,,,,,5176,14882,15626.1,14137.9,4250,4462.5,4037.5,2029,2130.45,1927.55
,,,,,,,,5177,14754,15491.7,14016.3,4213,4423.65,4002.35,2012,2112.6,1911.4
,,,,,,,,5178,14477,15200.85,13753.15,4135,4341.75,3928.25,1974,2072.7,1875.3
,,,,,,,,5179,13989,14688.45,13289.55,3995,4194.75,3795.25,1908,2003.4,1812.6
,,,,,,,,5180,13512,14187.6,12836.4,3859,4051.95,3666.05,1843,1935.15,1750.85
,,,,,,,,5181,13453,14125.65,12780.35,3842,4034.1,3649.9,1834,1925.7,1742.3
,,,,,,,,5182,12956,13603.8,12308.2,3700,3885,3515,1767,1855.35,1678.65
,,,,,,,,5183,12051,12653.55,11448.45,3441,3613.05,3268.95,1643,1725.15,1560.85
,,,,,,,,5184,11074,11627.7,10520.3,3163,3321.15,3004.85,1509,1584.45,1433.55
,,,,,,,,5185,10275,10788.75,9761.25,2935,3081.75,2788.25,1401,1471.05,1330.95
,,,,,,,,5186,9702,10187.1,9216.9,2771,2909.55,2632.45,1322,1388.1,1255.9
,,,,,,,,5187,9332,9798.6,8865.4,2665,2798.25,2531.75,1272,1335.6,1208.4
,,,,,,,,5188,9095,9549.75,8640.25,2598,2727.9,2468.1,1240,1302,1178
,,,,,,,,5189,9011,9461.55,8560.45,2574,2702.7,2445.3,1228,1289.4,1166.6
,,,,,,,,5190,9042,9494.1,8589.9,2583,2712.15,2453.85,1232,1293.6,1170.4
,,,,,,,,5191,9233,9694.65,8771.35,2637,2768.85,2505.15,1259,1321.95,1196.05
,,,,,,,,5192,9911,10406.55,9415.45,2831,2972.55,2689.45,1351,1418.55,1283.45
,,,,,,,,5193,10890,11434.5,10345.5,3111,3266.55,2955.45,1484,1558.2,1409.8
,,,,,,,,5194,11930,12526.5,11333.5,3407,3577.35,3236.65,1626,1707.3,1544.7
,,,,,,,,5195,12790,13429.5,12150.5,3653,3835.65,3470.35,1744,1831.2,1656.8
,,,,,,,,5196,13493,14167.65,12818.35,3854,4046.7,3661.3,1840,1932,1748
,,,,,,,,5197,14017,14717.85,13316.15,4003,4203.15,3802.85,1911,2006.55,1815.45
,,,,,,,,5198,14261,14974.05,13547.95,4073,4276.65,3869.35,1944,2041.2,1846.8
,,,,,,,,5199,14332,15048.6,13615.4,4093,4297.65,3888.35,1954,2051.7,1856.3
,,,,,,,,5200,14338,15054.9,13621.1,4095,4299.75,3890.25,1955,2052.75,1857.25
,,,,,,,,5201,14244,14956.2,13531.8,4068,4271.4,3864.6,1942,2039.1,1844.9
,,,,,,,,5202,13952,14649.6,13254.4,3985,4184.25,3785.75,1902,1997.1,1806.9
,,,,,,,,5203,13664,14347.2,12980.8,3902,4097.1,3706.9,1863,1956.15,1769.85
,,,,,,,,5204,13451,14123.55,12778.45,3842,4034.1,3649.9,1834,1925.7,1742.3
,,,,,,,,5205,13376,14044.8,12707.2,3820,4011,3629,1823,1914.15,1731.85
,,,,,,,,5206,12834,13475.7,12192.3,3665,3848.25,3481.75,1750,1837.5,1662.5
,,,,,,,,5207,11899,12493.95,11304.05,3398,3567.9,3228.1,1622,1703.1,1540.9
,,,,,,,,5208,10905,11450.25,10359.75,3115,3270.75,2959.25,1487,1561.35,1412.65
,,,,,,,,5209,10097,10601.85,9592.15,2884,3028.2,2739.8,1377,1445.85,1308.15
,,,,,,,,5210,9596,10075.8,9116.2,2740,2877,2603,1308,1373.4,1242.6
,,,,,,,,5211,9296,9760.8,8831.2,2655,2787.75,2522.25,1267,1330.35,1203.65
,,,,,,,,5212,9149,9606.45,8691.55,2613,2743.65,2482.35,1247,1309.35,1184.65
,,,,,,,,5213,9264,9727.2,8800.8,2646,2778.3,2513.7,1263,1326.15,1199.85
,,,,,,,,5214,9738,10224.9,9251.1,2781,2920.05,2641.95,1328,1394.4,1261.6
,,,,,,,,5215,10574,11102.7,10045.3,3020,3171,2869,1442,1514.1,1369.9
,,,,,,,,5216,11733,12319.65,11146.35,3351,3518.55,3183.45,1600,1680,1520
,,,,,,,,5217,12655,13287.75,12022.25,3614,3794.7,3433.3,1726,1812.3,1639.7
,,,,,,,,5218,13304,13969.2,12638.8,3800,3990,3610,1814,1904.7,1723.3
,,,,,,,,5219,13680,14364,12996,3907,4102.35,3711.65,1865,1958.25,1771.75
,,,,,,,,5220,13970,14668.5,13271.5,3990,4189.5,3790.5,1904,1999.2,1808.8
,,,,,,,,5221,14152,14859.6,13444.4,4042,4244.1,3839.9,1929,2025.45,1832.55
,,,,,,,,5222,14325,15041.25,13608.75,4092,4296.6,3887.4,1954,2051.7,1856.3
,,,,,,,,5223,14394,15113.7,13674.3,4111,4316.55,3905.45,1963,2061.15,1864.85
,,,,,,,,5224,14423,15144.15,13701.85,4119,4324.95,3913.05,1967,2065.35,1868.65
,,,,,,,,5225,14360,15078,13642,4102,4307.1,3896.9,1958,2055.9,1860.1
,,,,,,,,5226,14119,14824.95,13413.05,4032,4233.6,3830.4,1925,2021.25,1828.75
,,,,,,,,5227,13579,14257.95,12900.05,3878,4071.9,3684.1,1852,1944.6,1759.4
,,,,,,,,5228,13008,13658.4,12357.6,3715,3900.75,3529.25,1773,1861.65,1684.35
,,,,,,,,5229,12860,13503,12217,3672,3855.6,3488.4,1753,1840.65,1665.35
,,,,,,,,5230,12148,12755.4,11540.6,3469,3642.45,3295.55,1656,1738.8,1573.2
,,,,,,,,5231,10890,11434.5,10345.5,3110,3265.5,2954.5,1484,1558.2,1409.8
,,,,,,,,5232,9729,10215.45,9242.55,2778,2916.9,2639.1,1326,1392.3,1259.7
,,,,,,,,5233,8841,9283.05,8398.95,2525,2651.25,2398.75,1206,1266.3,1145.7
,,,,,,,,5234,8290,8704.5,7875.5,2368,2486.4,2249.6,1130,1186.5,1073.5
,,,,,,,,5235,7940,8337,7543,2268,2381.4,2154.6,1082,1136.1,1027.9
,,,,,,,,5236,7780,8169,7391,2222,2333.1,2110.9,1060,1113,1007
,,,,,,,,5237,7842,8234.1,7449.9,2240,2352,2128,1069,1122.45,1015.55
,,,,,,,,5238,8243,8655.15,7830.85,2354,2471.7,2236.3,1124,1180.2,1067.8
,,,,,,,,5239,9050,9502.5,8597.5,2584,2713.2,2454.8,1234,1295.7,1172.3
,,,,,,,,5240,10120,10626,9614,2890,3034.5,2745.5,1380,1449,1311
,,,,,,,,5241,10886,11430.3,10341.7,3109,3264.45,2953.55,1484,1558.2,1409.8
,,,,,,,,5242,11513,12088.65,10937.35,3288,3452.4,3123.6,1570,1648.5,1491.5
,,,,,,,,5243,12082,12686.1,11477.9,3451,3623.55,3278.45,1647,1729.35,1564.65
,,,,,,,,5244,12519,13144.95,11893.05,3576,3754.8,3397.2,1707,1792.35,1621.65
,,,,,,,,5245,12823,13464.15,12181.85,3662,3845.1,3478.9,1748,1835.4,1660.6
,,,,,,,,5246,13148,13805.4,12490.6,3755,3942.75,3567.25,1793,1882.65,1703.35
,,,,,,,,5247,13329,13995.45,12662.55,3807,3997.35,3616.65,1817,1907.85,1726.15
,,,,,,,,5248,13448,14120.4,12775.6,3841,4033.05,3648.95,1833,1924.65,1741.35
,,,,,,,,5249,13506,14181.3,12830.7,3857,4049.85,3664.15,1842,1934.1,1749.9
,,,,,,,,5250,13365,14033.25,12696.75,3817,4007.85,3626.15,1823,1914.15,1731.85
,,,,,,,,5251,12977,13625.85,12328.15,3706,3891.3,3520.7,1769,1857.45,1680.55
,,,,,,,,5252,12581,13210.05,11951.95,3593,3772.65,3413.35,1716,1801.8,1630.2
,,,,,,,,5253,12628,13259.4,11996.6,3606,3786.3,3425.7,1721,1807.05,1634.95
,,,,,,,,5254,12040,12642,11438,3439,3610.95,3267.05,1641,1723.05,1558.95
,,,,,,,,5255,10917,11462.85,10371.15,3118,3273.9,2962.1,1489,1563.45,1414.55
,,,,,,,,5256,9815,10305.75,9324.25,2803,2943.15,2662.85,1338,1404.9,1271.1
,,,,,,,,5257,8987,9436.35,8537.65,2567,2695.35,2438.65,1225,1286.25,1163.75
,,,,,,,,5258,8439,8860.95,8017.05,2410,2530.5,2289.5,1151,1208.55,1093.45
,,,,,,,,5259,8082,8486.1,7677.9,2308,2423.4,2192.6,1101,1156.05,1045.95
,,,,,,,,5260,7904,8299.2,7508.8,2258,2370.9,2145.1,1077,1130.85,1023.15
,,,,,,,,5261,7989,8388.45,7589.55,2282,2396.1,2167.9,1089,1143.45,1034.55
,,,,,,,,5262,8431,8852.55,8009.45,2408,2528.4,2287.6,1150,1207.5,1092.5
,,,,,,,,5263,9267,9730.35,8803.65,2647,2779.35,2514.65,1263,1326.15,1199.85
,,,,,,,,5264,10384,10903.2,9864.8,2965,3113.25,2816.75,1416,1486.8,1345.2
,,,,,,,,5265,11330,11896.5,10763.5,3236,3397.8,3074.2,1545,1622.25,1467.75
,,,,,,,,5266,12128,12734.4,11521.6,3464,3637.2,3290.8,1654,1736.7,1571.3
,,,,,,,,5267,12897,13541.85,12252.15,3683,3867.15,3498.85,1758,1845.9,1670.1
,,,,,,,,5268,13475,14148.75,12801.25,3848,4040.4,3655.6,1837,1928.85,1745.15
,,,,,,,,5269,13885,14579.25,13190.75,3966,4164.3,3767.7,1893,1987.65,1798.35
,,,,,,,,5270,14265,14978.25,13551.75,4074,4277.7,3870.3,1945,2042.25,1847.75
,,,,,,,,5271,14470,15193.5,13746.5,4132,4338.6,3925.4,1973,2071.65,1874.35
,,,,,,,,5272,14565,15293.25,13836.75,4160,4368,3952,1986,2085.3,1886.7
,,,,,,,,5273,14527,15253.35,13800.65,4149,4356.45,3941.55,1981,2080.05,1881.95
,,,,,,,,5274,14322,15038.1,13605.9,4091,4295.55,3886.45,1953,2050.65,1855.35
,,,,,,,,5275,13926,14622.3,13229.7,3977,4175.85,3778.15,1898,1992.9,1803.1
,,,,,,,,5276,13589,14268.45,12909.55,3881,4075.05,3686.95,1853,1945.65,1760.35
,,,,,,,,5277,13634,14315.7,12952.3,3894,4088.7,3699.3,1859,1951.95,1766.05
,,,,,,,,5278,12975,13623.75,12326.25,3706,3891.3,3520.7,1769,1857.45,1680.55
,,,,,,,,5279,11796,12385.8,11206.2,3369,3537.45,3200.55,1608,1688.4,1527.6
,,,,,,,,5280,10595,11124.75,10065.25,3026,3177.3,2874.7,1444,1516.2,1371.8
,,,,,,,,5281,9672,10155.6,9188.4,2762,2900.1,2623.9,1318,1383.9,1252.1
,,,,,,,,5282,9147,9604.35,8689.65,2613,2743.65,2482.35,1247,1309.35,1184.65
,,,,,,,,5283,8794,9233.7,8354.3,2512,2637.6,2386.4,1199,1258.95,1139.05
,,,,,,,,5284,8631,9062.55,8199.45,2465,2588.25,2341.75,1176,1234.8,1117.2
,,,,,,,,5285,8713,9148.65,8277.35,2489,2613.45,2364.55,1188,1247.4,1128.6
,,,,,,,,5286,9214,9674.7,8753.3,2632,2763.6,2500.4,1256,1318.8,1193.2
,,,,,,,,5287,10065,10568.25,9561.75,2875,3018.75,2731.25,1372,1440.6,1303.4
,,,,,,,,5288,11176,11734.8,10617.2,3192,3351.6,3032.4,1524,1600.2,1447.8
,,,,,,,,5289,12139,12745.95,11532.05,3467,3640.35,3293.65,1655,1737.75,1572.25
,,,,,,,,5290,13013,13663.65,12362.35,3716,3901.8,3530.2,1774,1862.7,1685.3
,,,,,,,,5291,13854,14546.7,13161.3,3957,4154.85,3759.15,1889,1983.45,1794.55
,,,,,,,,5292,14496,15220.8,13771.2,4140,4347,3933,1976,2074.8,1877.2
,,,,,,,,5293,14926,15672.3,14179.7,4262,4475.1,4048.9,2035,2136.75,1933.25
,,,,,,,,5294,15280,16044,14516,4364,4582.2,4145.8,2084,2188.2,1979.8
,,,,,,,,5295,15412,16182.6,14641.4,4402,4622.1,4181.9,2101,2206.05,1995.95
,,,,,,,,5296,15428,16199.4,14656.6,4407,4627.35,4186.65,2104,2209.2,1998.8
,,,,,,,,5297,15336,16102.8,14569.2,4379,4597.95,4160.05,2091,2195.55,1986.45
,,,,,,,,5298,15060,15813,14307,4301,4516.05,4085.95,2053,2155.65,1950.35
,,,,,,,,5299,14544,15271.2,13816.8,4153,4360.65,3945.35,1983,2082.15,1883.85
,,,,,,,,5300,14187,14896.35,13477.65,4052,4254.6,3849.4,1934,2030.7,1837.3
,,,,,,,,5301,14168,14876.4,13459.6,4046,4248.3,3843.7,1932,2028.6,1835.4
,,,,,,,,5302,13459,14131.95,12786.05,3844,4036.2,3651.8,1835,1926.75,1743.25
,,,,,,,,5303,12278,12891.9,11664.1,3506,3681.3,3330.7,1674,1757.7,1590.3
,,,,,,,,5304,11108,11663.4,10552.6,3172,3330.6,3013.4,1515,1590.75,1439.25
,,,,,,,,5305,10240,10752,9728,2925,3071.25,2778.75,1396,1465.8,1326.2
,,,,,,,,5306,9706,10191.3,9220.7,2772,2910.6,2633.4,1323,1389.15,1256.85
,,,,,,,,5307,9356,9823.8,8888.2,2672,2805.6,2538.4,1276,1339.8,1212.2
,,,,,,,,5308,9200,9660,8740,2628,2759.4,2496.6,1254,1316.7,1191.3
,,,,,,,,5309,9282,9746.1,8817.9,2651,2783.55,2518.45,1266,1329.3,1202.7
,,,,,,,,5310,9783,10272.15,9293.85,2794,2933.7,2654.3,1333,1399.65,1266.35
,,,,,,,,5311,10645,11177.25,10112.75,3040,3192,2888,1451,1523.55,1378.45
,,,,,,,,5312,11749,12336.45,11161.55,3356,3523.8,3188.2,1602,1682.1,1521.9
,,,,,,,,5313,12660,13293,12027,3616,3796.8,3435.2,1726,1812.3,1639.7
,,,,,,,,5314,13396,14065.8,12726.2,3826,4017.3,3634.7,1827,1918.35,1735.65
,,,,,,,,5315,13980,14679,13281,3992,4191.6,3792.4,1906,2001.3,1810.7
,,,,,,,,5316,14370,15088.5,13651.5,4104,4309.2,3898.8,1959,2056.95,1861.05
,,,,,,,,5317,14459,15181.95,13736.05,4129,4335.45,3922.55,1971,2069.55,1872.45
,,,,,,,,5318,14379,15097.95,13660.05,4107,4312.35,3901.65,1960,2058,1862
,,,,,,,,5319,14083,14787.15,13378.85,4022,4223.1,3820.9,1920,2016,1824
,,,,,,,,5320,13676,14359.8,12992.2,3906,4101.3,3710.7,1865,1958.25,1771.75
,,,,,,,,5321,13431,14102.55,12759.45,3836,4027.8,3644.2,1832,1923.6,1740.4
,,,,,,,,5322,13155,13812.75,12497.25,3757,3944.85,3569.15,1793,1882.65,1703.35
,,,,,,,,5323,12789,13428.45,12149.55,3652,3834.6,3469.4,1744,1831.2,1656.8
,,,,,,,,5324,12523,13149.15,11896.85,3576,3754.8,3397.2,1707,1792.35,1621.65
,,,,,,,,5325,12521,13147.05,11894.95,3576,3754.8,3397.2,1707,1792.35,1621.65
,,,,,,,,5326,12052,12654.6,11449.4,3442,3614.1,3269.9,1643,1725.15,1560.85
,,,,,,,,5327,11210,11770.5,10649.5,3201,3361.05,3040.95,1529,1605.45,1452.55
,,,,,,,,5328,10273,10786.65,9759.35,2934,3080.7,2787.3,1401,1471.05,1330.95
,,,,,,,,5329,9510,9985.5,9034.5,2715,2850.75,2579.25,1297,1361.85,1232.15
,,,,,,,,5330,9001,9451.05,8550.95,2571,2699.55,2442.45,1227,1288.35,1165.65
,,,,,,,,5331,8664,9097.2,8230.8,2474,2597.7,2350.3,1181,1240.05,1121.95
,,,,,,,,5332,8475,8898.75,8051.25,2420,2541,2299,1156,1213.8,1098.2
,,,,,,,,5333,8417,8837.85,7996.15,2404,2524.2,2283.8,1147,1204.35,1089.65
,,,,,,,,5334,8517,8942.85,8091.15,2432,2553.6,2310.4,1161,1219.05,1102.95
,,,,,,,,5335,8800,9240,8360,2514,2639.7,2388.3,1200,1260,1140
,,,,,,,,5336,9531,10007.55,9054.45,2722,2858.1,2585.9,1299,1363.95,1234.05
,,,,,,,,5337,10434,10955.7,9912.3,2980,3129,2831,1423,1494.15,1351.85
,,,,,,,,5338,11266,11829.3,10702.7,3217,3377.85,3056.15,1536,1612.8,1459.2
,,,,,,,,5339,11964,12562.2,11365.8,3416,3586.8,3245.2,1631,1712.55,1549.45
,,,,,,,,5340,12382,13001.1,11762.9,3536,3712.8,3359.2,1688,1772.4,1603.6
,,,,,,,,5341,12626,13257.3,11994.7,3606,3786.3,3425.7,1721,1807.05,1634.95
