Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,,
,,,,,,,,6728,9318.4,,
,,,,,,,,6729,9960.8,,
,,,,,,,,6730,10394.4,,
,,,,,,,,6731,10645.6,,
,,,,,,,,6732,10726.4,,
,,,,,,,,6733,10658.4,,
,,,,,,,,6734,10606.4,,
,,,,,,,,6735,10534.4,,
,,,,,,,,6736,10467.2,,
,,,,,,,,6737,10605.6,,
,,,,,,,,6738,10991.2,,
,,,,,,,,6739,11623.2,,
,,,,,,,,6740,11666.4,,
,,,,,,,,6741,11149.6,,
,,,,,,,,6742,10292,,
,,,,,,,,6743,9234.4,,
,,,,,,,,6744,8292,,
,,,,,,,,6745,7641.6,,
,,,,,,,,6746,7293.6,,
,,,,,,,,6747,7133.6,,
,,,,,,,,6748,7110.4,,
,,,,,,,,6749,7326.4,,
,,,,,,,,6750,8109.6,,
,,,,,,,,6751,9640.8,,
,,,,,,,,6752,10546.4,,
,,,,,,,,6753,10822.4,,
,,,,,,,,6754,10993.6,,
,,,,,,,,6755,11127.2,,
,,,,,,,,6756,11184,,
,,,,,,,,6757,11141.6,,
,,,,,,,,6758,11130.4,,
,,,,,,,,6759,11028.8,,
,,,,,,,,6760,10959.2,,
,,,,,,,,6761,11057.6,,
,,,,,,,,6762,11382.4,,
,,,,,,,,6763,11945.6,,
,,,,,,,,6764,11924,,
,,,,,,,,6765,11389.6,,
,,,,,,,,6766,10500.8,,
,,,,,,,,6767,9385.6,,
,,,,,,,,6768,8396,,
,,,,,,,,6769,7760.8,,
,,,,,,,,6770,7412.8,,
,,,,,,,,6771,7242.4,,
,,,,,,,,6772,7201.6,,
,,,,,,,,6773,7400.8,,
,,,,,,,,6774,8154.4,,
,,,,,,,,6775,9670.4,,
,,,,,,,,6776,10619.2,,
,,,,,,,,6777,10889.6,,
,,,,,,,,6778,11064,,
,,,,,,,,6779,11226.4,,
,,,,,,,,6780,11301.6,,
,,,,,,,,6781,11284.8,,
,,,,,,,,6782,11286.4,,
,,,,,,,,6783,11220.8,,
,,,,,,,,6784,11181.6,,
,,,,,,,,6785,11304,,
,,,,,,,,6786,11560.8,,
,,,,,,,,6787,11994.4,,
,,,,,,,,6788,11959.2,,
,,,,,,,,6789,11425.6,,
,,,,,,,,6790,10560,,
,,,,,,,,6791,9454.4,,
,,,,,,,,6792,8452,,
,,,,,,,,6793,7790.4,,
,,,,,,,,6794,7436.8,,
,,,,,,,,6795,7243.2,,
,,,,,,,,6796,7225.6,,
,,,,,,,,6797,7440,,
,,,,,,,,6798,8206.4,,
,,,,,,,,6799,9718.4,,
,,,,,,,,6800,10519.2,,
,,,,,,,,6801,10738.4,,
,,,,,,,,6802,10840.8,,
,,,,,,,,6803,10896,,
,,,,,,,,6804,10886.4,,
,,,,,,,,6805,10816.8,,
,,,,,,,,6806,10791.2,,
,,,,,,,,6807,10656.8,,
,,,,,,,,6808,10575.2,,
,,,,,,,,6809,10615.2,,
,,,,,,,,6810,10855.2,,
,,,,,,,,6811,11548.8,,
,,,,,,,,6812,11743.2,,
,,,,,,,,6813,11324.8,,
,,,,,,,,6814,10512,,
,,,,,,,,6815,9523.2,,
,,,,,,,,6816,8568,,
,,,,,,,,6817,7871.2,,
,,,,,,,,6818,7508.8,,
,,,,,,,,6819,7324.8,,
,,,,,,,,6820,7289.6,,
,,,,,,,,6821,7479.2,,
,,,,,,,,6822,8240.8,,
,,,,,,,,6823,9724.8,,
,,,,,,,,6824,10555.2,,
,,,,,,,,6825,10800,,
,,,,,,,,6826,11016.8,,
,,,,,,,,6827,11197.6,,
,,,,,,,,6828,11235.2,,
,,,,,,,,6829,11131.2,,
,,,,,,,,6830,11036.8,,
,,,,,,,,6831,10812,,
,,,,,,,,6832,10643.2,,
,,,,,,,,6833,10658.4,,
,,,,,,,,6834,10892,,
,,,,,,,,6835,11495.2,,
,,,,,,,,6836,11563.2,,
,,,,,,,,6837,11172,,
,,,,,,,,6838,10575.2,,
,,,,,,,,6839,9716,,
,,,,,,,,6840,8845.6,,
,,,,,,,,6841,8180,,
,,,,,,,,6842,7825.6,,
,,,,,,,,6843,7648.8,,
,,,,,,,,6844,7582.4,,
,,,,,,,,6845,7676,,
,,,,,,,,6846,8012.8,,
,,,,,,,,6847,8612,,
,,,,,,,,6848,9260.8,,
,,,,,,,,6849,9935.2,,
,,,,,,,,6850,10239.2,,
,,,,,,,,6851,10282.4,,
,,,,,,,,6852,10143.2,,
,,,,,,,,6853,9928.8,,
,,,,,,,,6854,9695.2,,
,,,,,,,,6855,9511.2,,
,,,,,,,,6856,9460,,
,,,,,,,,6857,9616,,
,,,,,,,,6858,10022.4,,
,,,,,,,,6859,10772.8,,
,,,,,,,,6860,10792.8,,
,,,,,,,,6861,10471.2,,
,,,,,,,,6862,9944,,
,,,,,,,,6863,9231.2,,
,,,,,,,,6864,8476.8,,
,,,,,,,,6865,7864.8,,
,,,,,,,,6866,7448.8,,
,,,,,,,,6867,7243.2,,
,,,,,,,,6868,7133.6,,
,,,,,,,,6869,7134.4,,
,,,,,,,,6870,7316.8,,
,,,,,,,,6871,7708.8,,
,,,,,,,,6872,8252,,
,,,,,,,,6873,9016.8,,
,,,,,,,,6874,9649.6,,
,,,,,,,,6875,10009.6,,
,,,,,,,,6876,10208,,
,,,,,,,,6877,10252,,
,,,,,,,,6878,10128.8,,
,,,,,,,,6879,9968.8,,
,,,,,,,,6880,9892.8,,
,,,,,,,,6881,10020.8,,
,,,,,,,,6882,10339.2,,
,,,,,,,,6883,10997.6,,
,,,,,,,,6884,11044,,
,,,,,,,,6885,10615.2,,
,,,,,,,,6886,9797.6,,
,,,,,,,,6887,8897.6,,
,,,,,,,,6888,8085.6,,
,,,,,,,,6889,7518.4,,
,,,,,,,,6890,7234.4,,
,,,,,,,,6891,7110.4,,
,,,,,,,,6892,7106.4,,
,,,,,,,,6893,7332.8,,
,,,,,,,,6894,8131.2,,
,,,,,,,,6895,9644.8,,
,,,,,,,,6896,10524.8,,
,,,,,,,,6897,10808,,
,,,,,,,,6898,11137.6,,
,,,,,,,,6899,11363.2,,
,,,,,,,,6900,11458.4,,
,,,,,,,,6901,11443.2,,
,,,,,,,,6902,11456,,
,,,,,,,,6903,11351.2,,
,,,,,,,,6904,11272,,
,,,,,,,,6905,11342.4,,
,,,,,,,,6906,11684,,
,,,,,,,,6907,12256.8,,
,,,,,,,,6908,12084.8,,
,,,,,,,,6909,11496.8,,
,,,,,,,,6910,10599.2,,
,,,,,,,,6911,9499.2,,
,,,,,,,,6912,8541.6,,
,,,,,,,,6913,7886.4,,
,,,,,,,,6914,7508.8,,
,,,,,,,,6915,7296,,
,,,,,,,,6916,7211.2,,
,,,,,,,,6917,7352,,
,,,,,,,,6918,8046.4,,
,,,,,,,,6919,9510.4,,
,,,,,,,,6920,10413.6,,
,,,,,,,,6921,10584.8,,
,,,,,,,,6922,10708.8,,
,,,,,,,,6923,10860,,
,,,,,,,,6924,10896,,
,,,,,,,,6925,10819.2,,
,,,,,,,,6926,10786.4,,
,,,,,,,,6927,10649.6,,
,,,,,,,,6928,10560.8,,
,,,,,,,,6929,10659.2,,
,,,,,,,,6930,10992,,
,,,,,,,,6931,11751.2,,
,,,,,,,,6932,11768.8,,
,,,,,,,,6933,11300.8,,
,,,,,,,,6934,10436.8,,
,,,,,,,,6935,9472.8,,
,,,,,,,,6936,8560,,
,,,,,,,,6937,7859.2,,
,,,,,,,,6938,7525.6,,
,,,,,,,,6939,7380.8,,
,,,,,,,,6940,7368.8,,
,,,,,,,,6941,7607.2,,
,,,,,,,,6942,8410.4,,
,,,,,,,,6943,9981.6,,
,,,,,,,,6944,10803.2,,
,,,,,,,,6945,10948.8,,
,,,,,,,,6946,10953.6,,
,,,,,,,,6947,10984.8,,
,,,,,,,,6948,10939.2,,
,,,,,,,,6949,10861.6,,
,,,,,,,,6950,10834.4,,
,,,,,,,,6951,10726.4,,
,,,,,,,,6952,10644.8,,
,,,,,,,,6953,10688.8,,
,,,,,,,,6954,11004.8,,
,,,,,,,,6955,11768.8,,
,,,,,,,,6956,11760.8,,
,,,,,,,,6957,11299.2,,
,,,,,,,,6958,10480,,
,,,,,,,,6959,9357.6,,
,,,,,,,,6960,8431.2,,
,,,,,,,,6961,7801.6,,
,,,,,,,,6962,7471.2,,
,,,,,,,,6963,7328.8,,
,,,,,,,,6964,7293.6,,
,,,,,,,,6965,7522.4,,
,,,,,,,,6966,8311.2,,
,,,,,,,,6967,9885.6,,
,,,,,,,,6968,10735.2,,
,,,,,,,,6969,10879.2,,
,,,,,,,,6970,10938.4,,
,,,,,,,,6971,11013.6,,
,,,,,,,,6972,10504,,
,,,,,,,,6973,10708.8,,
,,,,,,,,6974,10700,,
,,,,,,,,6975,10979.2,,
,,,,,,,,6976,10311.2,,
,,,,,,,,6977,10772.8,,
,,,,,,,,6978,11028,,
,,,,,,,,6979,11728,,
,,,,,,,,6980,11722.4,,
,,,,,,,,6981,11247.2,,
,,,,,,,,6982,10444.8,,
,,,,,,,,6983,9392.8,,
,,,,,,,,6984,8424.8,,
,,,,,,,,6985,7764,,
,,,,,,,,6986,7406.4,,
,,,,,,,,6987,7236.8,,
,,,,,,,,6988,7198.4,,
,,,,,,,,6989,7392,,
,,,,,,,,6990,8118.4,,
,,,,,,,,6991,9595.2,,
,,,,,,,,6992,10589.6,,
,,,,,,,,6993,10938.4,,
,,,,,,,,6994,11187.2,,
,,,,,,,,6995,11391.2,,
,,,,,,,,6996,11446.4,,
,,,,,,,,6997,11384,,
,,,,,,,,6998,11372,,
,,,,,,,,6999,11276,,
,,,,,,,,7000,11211.2,,
,,,,,,,,7001,11299.2,,
,,,,,,,,7002,11580,,
,,,,,,,,7003,11849.6,,
,,,,,,,,7004,11560.8,,
,,,,,,,,7005,11100,,
,,,,,,,,7006,10448,,
,,,,,,,,7007,9575.2,,
,,,,,,,,7008,8660,,
,,,,,,,,7009,7972.8,,
,,,,,,,,7010,7579.2,,
,,,,,,,,7011,7346.4,,
,,,,,,,,7012,7245.6,,
,,,,,,,,7013,7276,,
,,,,,,,,7014,7518.4,,
,,,,,,,,7015,8078.4,,
,,,,,,,,7016,8739.2,,
,,,,,,,,7017,9495.2,,
,,,,,,,,7018,10079.2,,
,,,,,,,,7019,10370.4,,
,,,,,,,,7020,10447.2,,
,,,,,,,,7021,10365.6,,
,,,,,,,,7022,10195.2,,
,,,,,,,,7023,9991.2,,
,,,,,,,,7024,9863.2,,
,,,,,,,,7025,9892.8,,
,,,,,,,,7026,10104,,
,,,,,,,,7027,10715.2,,
,,,,,,,,7028,10576.8,,
,,,,,,,,7029,10193.6,,
,,,,,,,,7030,9640,,
,,,,,,,,7031,8912.8,,
,,,,,,,,7032,8153.6,,
,,,,,,,,7033,7529.6,,
,,,,,,,,7034,7124,,
,,,,,,,,7035,6908.8,,
,,,,,,,,7036,6793.6,,
,,,,,,,,7037,6801.6,,
,,,,,,,,7038,6966.4,,
,,,,,,,,7039,7356.8,,
,,,,,,,,7040,7808.8,,
,,,,,,,,7041,8520,,
,,,,,,,,7042,9076.8,,
,,,,,,,,7043,9345.6,,
,,,,,,,,7044,9488.8,,
,,,,,,,,7045,9540,,
,,,,,,,,7046,9478.4,,
,,,,,,,,7047,9431.2,,
,,,,,,,,7048,9456.8,,
,,,,,,,,7049,9689.6,,
,,,,,,,,7050,10141.6,,
,,,,,,,,7051,10925.6,,
,,,,,,,,7052,10736,,
,,,,,,,,7053,10361.6,,
,,,,,,,,7054,9588,,
,,,,,,,,7055,8680,,
,,,,,,,,7056,7864,,
,,,,,,,,7057,7294.4,,
,,,,,,,,7058,7006.4,,
,,,,,,,,7059,6890.4,,
,,,,,,,,7060,6897.6,,
,,,,,,,,7061,7124.8,,
,,,,,,,,7062,7927.2,,
,,,,,,,,7063,9481.6,,
,,,,,,,,7064,10329.6,,
,,,,,,,,7065,10540,,
,,,,,,,,7066,10740.8,,
,,,,,,,,7067,10915.2,,
,,,,,,,,7068,10979.2,,
,,,,,,,,7069,10929.6,,
,,,,,,,,7070,10915.2,,
,,,,,,,,7071,10805.6,,
,,,,,,,,7072,10721.6,,
,,,,,,,,7073,10791.2,,
,,,,,,,,7074,11132,,
,,,,,,,,7075,11887.2,,
,,,,,,,,7076,11758.4,,
,,,,,,,,7077,11173.6,,
,,,,,,,,7078,10307.2,,
,,,,,,,,7079,9276,,
,,,,,,,,7080,8332,,
,,,,,,,,7081,7638.4,,
,,,,,,,,7082,7276.8,,
,,,,,,,,7083,7096.8,,
,,,,,,,,7084,7077.6,,
,,,,,,,,7085,7261.6,,
,,,,,,,,7086,8072,,
,,,,,,,,7087,9628,,
,,,,,,,,7088,10452,,
,,,,,,,,7089,10616,,
,,,,,,,,7090,10724.8,,
,,,,,,,,7091,10846.4,,
,,,,,,,,7092,10898.4,,
,,,,,,,,7093,10864.8,,
,,,,,,,,7094,10879.2,,
,,,,,,,,7095,10776,,
,,,,,,,,7096,10705.6,,
,,,,,,,,7097,10807.2,,
,,,,,,,,7098,11239.2,,
,,,,,,,,7099,11950.4,,
,,,,,,,,7100,11750.4,,
,,,,,,,,7101,11200.8,,
,,,,,,,,7102,10361.6,,
,,,,,,,,7103,9268,,
,,,,,,,,7104,8315.2,,
,,,,,,,,7105,7697.6,,
,,,,,,,,7106,7360.8,,
,,,,,,,,7107,7186.4,,
,,,,,,,,7108,7144,,
,,,,,,,,7109,7348,,
,,,,,,,,7110,8116,,
,,,,,,,,7111,9696,,
,,,,,,,,7112,10590.4,,
,,,,,,,,7113,10770.4,,
,,,,,,,,7114,10893.6,,
,,,,,,,,7115,10980.8,,
,,,,,,,,7116,10989.6,,
,,,,,,,,7117,10950.4,,
,,,,,,,,7118,10928.8,,
,,,,,,,,7119,10810.4,,
,,,,,,,,7120,10728.8,,
,,,,,,,,7121,10849.6,,
,,,,,,,,7122,11311.2,,
,,,,,,,,7123,11934.4,,
,,,,,,,,7124,11751.2,,
,,,,,,,,7125,11237.6,,
,,,,,,,,7126,10435.2,,
,,,,,,,,7127,9321.6,,
,,,,,,,,7128,8380.8,,
,,,,,,,,7129,7741.6,,
,,,,,,,,7130,7406.4,,
,,,,,,,,7131,7245.6,,
,,,,,,,,7132,7225.6,,
,,,,,,,,7133,7425.6,,
,,,,,,,,7134,8218.4,,
,,,,,,,,7135,9782.4,,
,,,,,,,,7136,10612,,
,,,,,,,,7137,10728.8,,
,,,,,,,,7138,10840,,
,,,,,,,,7139,10940,,
,,,,,,,,7140,10950.4,,
,,,,,,,,7141,10879.2,,
,,,,,,,,7142,10852.8,,
,,,,,,,,7143,10727.2,,
,,,,,,,,7144,10636,,
,,,,,,,,7145,10705.6,,
,,,,,,,,7146,11092.8,,
,,,,,,,,7147,11812.8,,
,,,,,,,,7148,11689.6,,
,,,,,,,,7149,11224,,
,,,,,,,,7150,10441.6,,
,,,,,,,,7151,9382.4,,
,,,,,,,,7152,8419.2,,
,,,,,,,,7153,7775.2,,
,,,,,,,,7154,7408.8,,
,,,,,,,,7155,7236,,
,,,,,,,,7156,7209.6,,
,,,,,,,,7157,7396.8,,
,,,,,,,,7158,8153.6,,
,,,,,,,,7159,9647.2,,
,,,,,,,,7160,10512,,
,,,,,,,,7161,10708.8,,
,,,,,,,,7162,10881.6,,
,,,,,,,,7163,11006.4,,
,,,,,,,,7164,11016,,
,,,,,,,,7165,10928.8,,
,,,,,,,,7166,10866.4,,
,,,,,,,,7167,10742.4,,
,,,,,,,,7168,10629.6,,
,,,,,,,,7169,10616.8,,
,,,,,,,,7170,10880.8,,
,,,,,,,,7171,11409.6,,
,,,,,,,,7172,11160.8,,
,,,,,,,,7173,10720,,
,,,,,,,,7174,10083.2,,
,,,,,,,,7175,9226.4,,
,,,,,,,,7176,8344.8,,
,,,,,,,,7177,7688,,
,,,,,,,,7178,7300,,
,,,,,,,,7179,7085.6,,
,,,,,,,,7180,6983.2,,
,,,,,,,,7181,7026.4,,
,,,,,,,,7182,7316.8,,
,,,,,,,,7183,7920,,
,,,,,,,,7184,8565.6,,
,,,,,,,,7185,9285.6,,
,,,,,,,,7186,9775.2,,
,,,,,,,,7187,9995.2,,
,,,,,,,,7188,9998.4,,
,,,,,,,,7189,9929.6,,
,,,,,,,,7190,9792,,
,,,,,,,,7191,9640.8,,
,,,,,,,,7192,9570.4,,
,,,,,,,,7193,9671.2,,
,,,,,,,,7194,10144,,
,,,,,,,,7195,10782.4,,
,,,,,,,,7196,10546.4,,
,,,,,,,,7197,10152.8,,
,,,,,,,,7198,9606.4,,
,,,,,,,,7199,8916.8,,
,,,,,,,,7200,8172.8,,
,,,,,,,,7201,7580.8,,
,,,,,,,,7202,7190.4,,
,,,,,,,,7203,6954.4,,
,,,,,,,,7204,6842.4,,
,,,,,,,,7205,6840,,
,,,,,,,,7206,7015.2,,
,,,,,,,,7207,7428.8,,
,,,,,,,,7208,8002.4,,
,,,,,,,,7209,8756,,
,,,,,,,,7210,9425.6,,
,,,,,,,,7211,9812.8,,
,,,,,,,,7212,10045.6,,
,,,,,,,,7213,10187.2,,
,,,,,,,,7214,10166.4,,
,,,,,,,,7215,10131.2,,
,,,,,,,,7216,10148.8,,
,,,,,,,,7217,10424,,
,,,,,,,,7218,11022.4,,
,,,,,,,,7219,11522.4,,
,,,,,,,,7220,11264.8,,
,,,,,,,,7221,10732.8,,
,,,,,,,,7222,10002.4,,
,,,,,,,,7223,9164,,
,,,,,,,,7224,8352.8,,
,,,,,,,,7225,7678.4,,
,,,,,,,,7226,7291.2,,
,,,,,,,,7227,7088.8,,
,,,,,,,,7228,7040.8,,
,,,,,,,,7229,7210.4,,
,,,,,,,,7230,7854.4,,
,,,,,,,,7231,8955.2,,
,,,,,,,,7232,9845.6,,
,,,,,,,,7233,10483.2,,
,,,,,,,,7234,11023.2,,
,,,,,,,,7235,11328,,
,,,,,,,,7236,11406.4,,
,,,,,,,,7237,11262.4,,
,,,,,,,,7238,11027.2,,
,,,,,,,,7239,10544.8,,
,,,,,,,,7240,10043.2,,
,,,,,,,,7241,9790.4,,
,,,,,,,,7242,9815.2,,
,,,,,,,,7243,9536.8,,
,,,,,,,,7244,8860,,
,,,,,,,,7245,8275.2,,
,,,,,,,,7246,7719.2,,
,,,,,,,,7247,7101.6,,
,,,,,,,,7248,6535.2,,
,,,,,,,,7249,6138.4,,
,,,,,,,,7250,5923.2,,
,,,,,,,,7251,5806.4,,
,,,,,,,,7252,5799.2,,
,,,,,,,,7253,5967.2,,
,,,,,,,,7254,6475.2,,
,,,,,,,,7255,7426.4,,
,,,,,,,,7256,8240,,
,,,,,,,,7257,8750.4,,
,,,,,,,,7258,9152.8,,
,,,,,,,,7259,9479.2,,
,,,,,,,,7260,9644.8,,
,,,,,,,,7261,9734.4,,
,,,,,,,,7262,9763.2,,
,,,,,,,,7263,9686.4,,
,,,,,,,,7264,9693.6,,
,,,,,,,,7265,9904,,
,,,,,,,,7266,10449.6,,
,,,,,,,,7267,10790.4,,
,,,,,,,,7268,10504.8,,
,,,,,,,,7269,10049.6,,
,,,,,,,,7270,9276,,
,,,,,,,,7271,8424.8,,
,,,,,,,,7272,7652,,
,,,,,,,,7273,7136.8,,
,,,,,,,,7274,6844,,
,,,,,,,,7275,6684,,
,,,,,,,,7276,6652.8,,
,,,,,,,,7277,6827.2,,
,,,,,,,,7278,7499.2,,
,,,,,,,,7279,8832.8,,
,,,,,,,,7280,9704.8,,
,,,,,,,,7281,9920,,
,,,,,,,,7282,10124,,
,,,,,,,,7283,10294.4,,
,,,,,,,,7284,10357.6,,
,,,,,,,,7285,10324,,
,,,,,,,,7286,10304,,
,,,,,,,,7287,10218.4,,
,,,,,,,,7288,10179.2,,
,,,,,,,,7289,10300.8,,
,,,,,,,,7290,10589.6,,
,,,,,,,,7291,10792.8,,
,,,,,,,,7292,10570.4,,
,,,,,,,,7293,10310.4,,
,,,,,,,,7294,9717.6,,
,,,,,,,,7295,8820.8,,
,,,,,,,,7296,7983.2,,
,,,,,,,,7297,7435.2,,
,,,,,,,,7298,7144,,
,,,,,,,,7299,6984.8,,
,,,,,,,,7300,6950.4,,
,,,,,,,,7301,7152,,
,,,,,,,,7302,7873.6,,
,,,,,,,,7303,9280.8,,
,,,,,,,,7304,10144,,
,,,,,,,,7305,10292,,
,,,,,,,,7306,10420,,
,,,,,,,,7307,10512.8,,
,,,,,,,,7308,10508,,
,,,,,,,,7309,10444.8,,
,,,,,,,,7310,10410.4,,
,,,,,,,,7311,10312.8,,
,,,,,,,,7312,10280,,
,,,,,,,,7313,10463.2,,
,,,,,,,,7314,11054.4,,
,,,,,,,,7315,11563.2,,
,,,,,,,,7316,11371.2,,
,,,,,,,,7317,10914.4,,
,,,,,,,,7318,10170.4,,
,,,,,,,,7319,9180,,
,,,,,,,,7320,8296,,
,,,,,,,,7321,7679.2,,
,,,,,,,,7322,7339.2,,
,,,,,,,,7323,7152.8,,
,,,,,,,,7324,7115.2,,
,,,,,,,,7325,7305.6,,
,,,,,,,,7326,8033.6,,
,,,,,,,,7327,9455.2,,
,,,,,,,,7328,10378.4,,
,,,,,,,,7329,10554.4,,
,,,,,,,,7330,10673.6,,
,,,,,,,,7331,10759.2,,
,,,,,,,,7332,10675.2,,
,,,,,,,,7333,10584,,
,,,,,,,,7334,10569.6,,
,,,,,,,,7335,10464.8,,
,,,,,,,,7336,10404.8,,
,,,,,,,,7337,10575.2,,
,,,,,,,,7338,11061.6,,
,,,,,,,,7339,11447.2,,
,,,,,,,,7340,11173.6,,
,,,,,,,,7341,10756,,
,,,,,,,,7342,10162.4,,
,,,,,,,,7343,9356,,
,,,,,,,,7344,8520.8,,
,,,,,,,,7345,7886.4,,
,,,,,,,,7346,7496,,
,,,,,,,,7347,7307.2,,
,,,,,,,,7348,7219.2,,
,,,,,,,,7349,7277.6,,
,,,,,,,,7350,7560.8,,
,,,,,,,,7351,8153.6,,
,,,,,,,,7352,8793.6,,
,,,,,,,,7353,9418.4,,
,,,,,,,,7354,9856.8,,
,,,,,,,,7355,10001.6,,
,,,,,,,,7356,9950.4,,
,,,,,,,,7357,9821.6,,
,,,,,,,,7358,9647.2,,
,,,,,,,,7359,9512,,
,,,,,,,,7360,9459.2,,
,,,,,,,,7361,9688,,
,,,,,,,,7362,10316,,
,,,,,,,,7363,10883.2,,
,,,,,,,,7364,10653.6,,
,,,,,,,,7365,10326.4,,
,,,,,,,,7366,9846.4,,
,,,,,,,,7367,9201.6,,
,,,,,,,,7368,8524,,
,,,,,,,,7369,7904,,
,,,,,,,,7370,7401.6,,
,,,,,,,,7371,7182.4,,
,,,,,,,,7372,7170.4,,
,,,,,,,,7373,7296,,
,,,,,,,,7374,7607.2,,
,,,,,,,,7375,8047.2,,
,,,,,,,,7376,8690.4,,
,,,,,,,,7377,9329.6,,
,,,,,,,,7378,9642.4,,
,,,,,,,,7379,9680,,
,,,,,,,,7380,9647.2,,
,,,,,,,,7381,9587.2,,
,,,,,,,,7382,9516,,
,,,,,,,,7383,9489.6,,
,,,,,,,,7384,9659.2,,
,,,,,,,,7385,10561.6,,
,,,,,,,,7386,11372,,
,,,,,,,,7387,11397.6,,
,,,,,,,,7388,11048.8,,
,,,,,,,,7389,10677.6,,
,,,,,,,,7390,9731.2,,
,,,,,,,,7391,8821.6,,
,,,,,,,,7392,8056,,
,,,,,,,,7393,7714.4,,
,,,,,,,,7394,7485.6,,
,,,,,,,,7395,7400,,
,,,,,,,,7396,7450.4,,
,,,,,,,,7397,7766.4,,
,,,,,,,,7398,8695.2,,
,,,,,,,,7399,10228.8,,
,,,,,,,,7400,11052,,
,,,,,,,,7401,11251.2,,
,,,,,,,,7402,11345.6,,
,,,,,,,,7403,11370.4,,
,,,,,,,,7404,11329.6,,
,,,,,,,,7405,11232.8,,
,,,,,,,,7406,11153.6,,
,,,,,,,,7407,10964.8,,
,,,,,,,,7408,11053.6,,
,,,,,,,,7409,11864.8,,
,,,,,,,,7410,12846.4,,
,,,,,,,,7411,12784,,
,,,,,,,,7412,12432.8,,
,,,,,,,,7413,11897.6,,
,,,,,,,,7414,11064,,
,,,,,,,,7415,10055.2,,
,,,,,,,,7416,9142.4,,
,,,,,,,,7417,8587.2,,
,,,,,,,,7418,8315.2,,
,,,,,,,,7419,8221.6,,
,,,,,,,,7420,8259.2,,
,,,,,,,,7421,8553.6,,
,,,,,,,,7422,9466.4,,
,,,,,,,,7423,10765.6,,
,,,,,,,,7424,11410.4,,
,,,,,,,,7425,11526.4,,
,,,,,,,,7426,11510.4,,
,,,,,,,,7427,11473.6,,
,,,,,,,,7428,11403.2,,
,,,,,,,,7429,11270.4,,
,,,,,,,,7430,11178.4,,
,,,,,,,,7431,11081.6,,
,,,,,,,,7432,11115.2,,
,,,,,,,,7433,11800,,
,,,,,,,,7434,12871.2,,
,,,,,,,,7435,12884.8,,
,,,,,,,,7436,12631.2,,
,,,,,,,,7437,12123.2,,
,,,,,,,,7438,11330.4,,
,,,,,,,,7439,10337.6,,
,,,,,,,,7440,9483.2,,
,,,,,,,,7441,9038.4,,
,,,,,,,,7442,8672.8,,
,,,,,,,,7443,8431.2,,
,,,,,,,,7444,8368,,
,,,,,,,,7445,8693.6,,
,,,,,,,,7446,9495.2,,
,,,,,,,,7447,10949.6,,
,,,,,,,,7448,11635.2,,
,,,,,,,,7449,11902.4,,
,,,,,,,,7450,12056.8,,
,,,,,,,,7451,12172,,
,,,,,,,,7452,12266.4,,
,,,,,,,,7453,12264.8,,
,,,,,,,,7454,12314.4,,
,,,,,,,,7455,12357.6,,
,,,,,,,,7456,12609.6,,
,,,,,,,,7457,13206.4,,
,,,,,,,,7458,13807.2,,
,,,,,,,,7459,13764.8,,
,,,,,,,,7460,13229.6,,
,,,,,,,,7461,12738.4,,
,,,,,,,,7462,11726.4,,
,,,,,,,,7463,10580,,
,,,,,,,,7464,9640.8,,
,,,,,,,,7465,8976,,
,,,,,,,,7466,8662.4,,
,,,,,,,,7467,8501.6,,
,,,,,,,,7468,8503.2,,
,,,,,,,,7469,8755.2,,
,,,,,,,,7470,9574.4,,
,,,,,,,,7471,10893.6,,
,,,,,,,,7472,11692.8,,
,,,,,,,,7473,12042.4,,
,,,,,,,,7474,12148.8,,
,,,,,,,,7475,12255.2,,
,,,,,,,,7476,12276,,
,,,,,,,,7477,12170.4,,
,,,,,,,,7478,12134.4,,
,,,,,,,,7479,12029.6,,
,,,,,,,,7480,12108,,
,,,,,,,,7481,12752,,
,,,,,,,,7482,13302.4,,
,,,,,,,,7483,13124.8,,
,,,,,,,,7484,12777.6,,
,,,,,,,,7485,12235.2,,
,,,,,,,,7486,11328.8,,
,,,,,,,,7487,10250.4,,
,,,,,,,,7488,9272,,
,,,,,,,,7489,8686.4,,
,,,,,,,,7490,8359.2,,
,,,,,,,,7491,8182.4,,
,,,,,,,,7492,8171.2,,
,,,,,,,,7493,8431.2,,
,,,,,,,,7494,9260.8,,
,,,,,,,,7495,10613.6,,
,,,,,,,,7496,11276.8,,
,,,,,,,,7497,11393.6,,
,,,,,,,,7498,11380.8,,
,,,,,,,,7499,11361.6,,
,,,,,,,,7500,11259.2,,
,,,,,,,,7501,11060.8,,
,,,,,,,,7502,10956,,
,,,,,,,,7503,10833.6,,
,,,,,,,,7504,10830.4,,
,,,,,,,,7505,11436.8,,
,,,,,,,,7506,12232.8,,
,,,,,,,,7507,12071.2,,
,,,,,,,,7508,11688,,
,,,,,,,,7509,11244.8,,
,,,,,,,,7510,10608,,
,,,,,,,,7511,9782.4,,
,,,,,,,,7512,8956,,
,,,,,,,,7513,8316.8,,
,,,,,,,,7514,7979.2,,
,,,,,,,,7515,7784.8,,
